method,n,delta,seed,epoch,changed_rels,violated_rels,total_ms,verified
cpsat_persistent,600,0.02,42,17,24,-1,566.728,1.357,564.22,True
incr_repair,600,0.02,42,17,24,3,2.768,0.0,0.0,True
cpsat_rebuild,600,0.02,42,18,24,-1,33.249,17.281,15.961,True
cpsat_hint,600,0.02,42,18,24,-1,34.856,18.279,16.573,True
cpsat_persistent,600,0.02,42,18,24,-1,587.767,1.322,585.345,True
incr_repair,600,0.02,42,18,24,1,2.397,0.0,0.0,True
cpsat_rebuild,600,0.02,42,19,24,-1,33.392,17.241,16.145,True
cpsat_hint,600,0.02,42,19,24,-1,34.731,18.249,16.477,True
cpsat_persistent,600,0.02,42,19,24,-1,613.318,1.407,610.806,True
incr_repair,600,0.02,42,19,24,1,2.446,0.0,0.0,True
cpsat_rebuild,600,0.02,42,20,24,-1,35.56,18.582,16.974,True
cpsat_hint,600,0.02,42,20,24,-1,47.568,29.566,17.998,True
cpsat_persistent,600,0.02,42,20,24,-1,625.051,1.29,622.662,True
incr_repair,600,0.02,42,20,24,2,4.952,0.0,0.0,True
cpsat_rebuild,600,0.02,42,21,24,-1,35.826,19.203,16.619,True
cpsat_hint,600,0.02,42,21,24,-1,35.151,18.514,16.632,True
cpsat_persistent,600,0.02,42,21,24,-1,614.253,1.367,611.79,True
incr_repair,600,0.02,42,21,24,1,2.478,0.0,0.0,True
cpsat_rebuild,600,0.02,42,22,24,-1,33.629,16.978,16.644,True
cpsat_hint,600,0.02,42,22,24,-1,34.046,17.673,16.367,True
cpsat_persistent,600,0.02,42,22,24,-1,629.631,1.413,627.022,True
incr_repair,600,0.02,42,22,24,2,2.555,0.0,0.0,True
cpsat_rebuild,600,0.02,42,23,24,-1,34.492,17.127,17.36,True
cpsat_hint,600,0.02,42,23,24,-1,41.221,18.319,22.898,True
cpsat_persistent,600,0.02,42,23,24,-1,650.218,1.455,647.659,True
incr_repair,600,0.02,42,23,24,1,8.321,0.0,0.0,True
cpsat_rebuild,600,0.02,42,24,24,-1,37.313,17.212,20.097,True
cpsat_hint,600,0.02,42,24,24,-1,38.911,23.351,15.555,True
cpsat_persistent,600,0.02,42,24,24,-1,660.196,1.394,657.014,True
incr_repair,600,0.02,42,24,24,3,9.376,0.0,0.0,True
cpsat_rebuild,600,0.02,42,25,24,-1,32.834,17.474,15.357,True
cpsat_hint,600,0.02,42,25,24,-1,33.1,18.067,15.03,True
cpsat_persistent,600,0.02,42,25,24,-1,665.887,1.419,663.381,True
incr_repair,600,0.02,42,25,24,1,2.395,0.0,0.0,True
cpsat_rebuild,600,0.02,42,26,24,-1,32.179,17.157,15.015,True
cpsat_hint,600,0.02,42,26,24,-1,33.039,18.122,14.913,True
cpsat_persistent,600,0.02,42,26,24,-1,705.266,1.427,702.741,True
incr_repair,600,0.02,42,26,24,3,2.798,0.0,0.0,True
cpsat_rebuild,600,0.02,42,27,24,-1,32.107,17.524,14.576,True
cpsat_hint,600,0.02,42,27,24,-1,34.759,18.103,16.652,True
cpsat_persistent,600,0.02,42,27,24,-1,701.926,2.875,697.946,True
incr_repair,600,0.02,42,27,24,0,0.419,0.0,0.0,True
cpsat_rebuild,600,0.02,42,28,24,-1,31.439,16.987,14.446,True
cpsat_hint,600,0.02,42,28,24,-1,32.154,17.792,14.356,True
cpsat_persistent,600,0.02,42,28,24,-1,708.337,1.491,705.731,True
incr_repair,600,0.02,42,28,24,3,17.085,0.0,0.0,True
cpsat_rebuild,600,0.02,42,29,24,-1,31.605,17.429,14.171,True
cpsat_hint,600,0.02,42,29,24,-1,31.45,17.505,13.939,True
cpsat_persistent,600,0.02,42,29,24,-1,718.505,1.547,715.831,True
incr_repair,600,0.02,42,29,24,1,4.776,0.0,0.0,True
cpsat_rebuild,600,0.02,42,30,24,-1,31.482,16.999,14.477,True
cpsat_hint,600,0.02,42,30,24,-1,31.307,17.619,13.684,True
cpsat_persistent,600,0.02,42,30,24,-1,731.219,1.535,728.583,True
incr_repair,600,0.02,42,30,24,3,4.868,0.0,0.0,True
cpsat_rebuild,600,0.02,43,1,24,-1,38.753,17.569,21.179,True
cpsat_hint,600,0.02,43,1,24,-1,39.065,18.187,20.874,True
cpsat_persistent,600,0.02,43,1,24,-1,450.89,44.25,405.536,True
incr_repair,600,0.02,43,1,24,4,3.41,0.0,0.0,True
cpsat_rebuild,600,0.02,43,2,24,-1,38.95,17.535,21.408,True
cpsat_hint,600,0.02,43,2,24,-1,41.727,19.39,22.328,True
cpsat_persistent,600,0.02,43,2,24,-1,425.521,1.178,423.19,True
incr_repair,600,0.02,43,2,24,4,2.967,0.0,0.0,True
cpsat_rebuild,600,0.02,43,3,24,-1,38.115,17.239,20.869,True
cpsat_hint,600,0.02,43,3,24,-1,38.079,17.724,20.352,True
cpsat_persistent,600,0.02,43,3,24,-1,437.012,1.148,434.765,True
incr_repair,600,0.02,43,3,24,2,2.621,0.0,0.0,True
cpsat_rebuild,600,0.02,43,4,24,-1,37.773,17.526,20.242,True
cpsat_hint,600,0.02,43,4,24,-1,39.152,19.378,19.77,True
cpsat_persistent,600,0.02,43,4,24,-1,434.234,1.148,431.98,True
incr_repair,600,0.02,43,4,24,5,5.209,0.0,0.0,True
cpsat_rebuild,600,0.02,43,5,24,-1,36.763,17.078,19.681,True
cpsat_hint,600,0.02,43,5,24,-1,37.388,18.021,19.363,True
cpsat_persistent,600,0.02,43,5,24,-1,443.189,1.171,440.912,True
incr_repair,600,0.02,43,5,24,3,2.784,0.0,0.0,True
cpsat_rebuild,600,0.02,43,6,24,-1,37.277,17.039,20.234,True
cpsat_hint,600,0.02,43,6,24,-1,37.718,17.736,19.978,True
cpsat_persistent,600,0.02,43,6,24,-1,458.358,1.177,456.077,True
incr_repair,600,0.02,43,6,24,6,41.337,0.0,0.0,True
cpsat_rebuild,600,0.02,43,7,24,-1,36.942,17.002,19.936,True
cpsat_hint,600,0.02,43,7,24,-1,37.678,17.921,19.752,True
cpsat_persistent,600,0.02,43,7,24,-1,463.352,1.215,461.048,True
incr_repair,600,0.02,43,7,24,2,5.715,0.0,0.0,True
cpsat_rebuild,600,0.02,43,8,24,-1,36.416,16.883,19.527,True
cpsat_hint,600,0.02,43,8,24,-1,37.001,17.738,19.258,True
cpsat_persistent,600,0.02,43,8,24,-1,474.953,1.234,472.61,True
incr_repair,600,0.02,43,8,24,2,5.822,0.0,0.0,True
cpsat_rebuild,600,0.02,43,9,24,-1,37.546,17.367,20.174,True
cpsat_hint,600,0.02,43,9,24,-1,37.305,17.782,19.519,True
cpsat_persistent,600,0.02,43,9,24,-1,484.528,1.209,482.224,True
incr_repair,600,0.02,43,9,24,5,16.602,0.0,0.0,True
cpsat_rebuild,600,0.02,43,10,24,-1,34.736,17.334,17.399,True
cpsat_hint,600,0.02,43,10,24,-1,34.89,17.701,17.186,True
cpsat_persistent,600,0.02,43,10,24,-1,498.239,1.221,495.927,True
incr_repair,600,0.02,43,10,24,4,7.436,0.0,0.0,True
cpsat_rebuild,600,0.02,43,11,24,-1,34.081,17.007,17.071,True
cpsat_hint,600,0.02,43,11,24,-1,34.493,17.791,16.698,True
cpsat_persistent,600,0.02,43,11,24,-1,514.829,1.238,512.478,True
incr_repair,600,0.02,43,11,24,2,6.208,0.0,0.0,True
cpsat_rebuild,600,0.02,43,12,24,-1,33.48,16.913,16.564,True
cpsat_hint,600,0.02,43,12,24,-1,34.177,17.822,16.351,True
cpsat_persistent,600,0.02,43,12,24,-1,526.64,1.258,524.286,True
incr_repair,600,0.02,43,12,24,2,6.001,0.0,0.0,True
cpsat_rebuild,600,0.02,43,13,24,-1,33.276,17.011,16.261,True
cpsat_hint,600,0.02,43,13,24,-1,34.434,17.607,16.823,True
cpsat_persistent,600,0.02,43,13,24,-1,528.458,1.322,526.042,True
incr_repair,600,0.02,43,13,24,3,2.997,0.0,0.0,True
cpsat_rebuild,600,0.02,43,14,24,-1,33.648,17.311,16.331,True
cpsat_hint,600,0.02,43,14,24,-1,33.757,17.734,16.02,True
cpsat_persistent,600,0.02,43,14,24,-1,540.898,1.286,538.499,True
incr_repair,600,0.02,43,14,24,0,0.409,0.0,0.0,True
cpsat_rebuild,600,0.02,43,15,24,-1,33.775,17.483,16.284,True
cpsat_hint,600,0.02,43,15,24,-1,33.742,17.72,16.018,True
cpsat_persistent,600,0.02,43,15,24,-1,555.535,1.307,553.145,True
incr_repair,600,0.02,43,15,24,1,2.575,0.0,0.0,True
cpsat_rebuild,600,0.02,43,16,24,-1,35.225,17.247,17.97,True
cpsat_hint,600,0.02,43,16,24,-1,34.703,17.817,16.881,True
cpsat_persistent,600,0.02,43,16,24,-1,565.897,1.299,563.475,True
incr_repair,600,0.02,43,16,24,1,2.429,0.0,0.0,True
cpsat_rebuild,600,0.02,43,17,24,-1,33.825,17.051,16.77,True
cpsat_hint,600,0.02,43,17,24,-1,33.73,17.612,16.115,True
cpsat_persistent,600,0.02,43,17,24,-1,586.01,1.298,583.606,True
incr_repair,600,0.02,43,17,24,0,0.421,0.0,0.0,True
cpsat_rebuild,600,0.02,43,18,24,-1,35.065,18.519,16.538,True
cpsat_hint,600,0.02,43,18,24,-1,35.07,18.229,16.836,True
cpsat_persistent,600,0.02,43,18,24,-1,596.411,1.399,593.832,True
incr_repair,600,0.02,43,18,24,3,3.63,0.0,0.0,True
cpsat_rebuild,600,0.02,43,19,24,-1,33.035,17.078,15.952,True
cpsat_hint,600,0.02,43,19,24,-1,32.922,17.489,15.428,True
cpsat_persistent,600,0.02,43,19,24,-1,615.165,1.399,612.663,True
incr_repair,600,0.02,43,19,24,2,3.219,0.0,0.0,True
cpsat_rebuild,600,0.02,43,20,24,-1,32.319,16.915,15.397,True
cpsat_hint,600,0.02,43,20,24,-1,32.493,17.519,14.97,True
cpsat_persistent,600,0.02,43,20,24,-1,614.873,1.383,612.391,True
incr_repair,600,0.02,43,20,24,3,3.179,0.0,0.0,True
cpsat_rebuild,600,0.02,43,21,24,-1,32.523,16.97,15.548,True
cpsat_hint,600,0.02,43,21,24,-1,33.838,17.408,16.427,True
cpsat_persistent,600,0.02,43,21,24,-1,631.423,1.337,628.976,True
incr_repair,600,0.02,43,21,24,1,2.441,0.0,0.0,True
cpsat_rebuild,600,0.02,43,22,24,-1,32.46,17.033,15.421,True
cpsat_hint,600,0.02,43,22,24,-1,32.762,17.523,15.235,True
cpsat_persistent,600,0.02,43,22,24,-1,640.196,1.361,637.695,True
incr_repair,600,0.02,43,22,24,1,2.377,0.0,0.0,True
cpsat_rebuild,600,0.02,43,23,24,-1,32.767,16.93,15.831,True
cpsat_hint,600,0.02,43,23,24,-1,36.806,19.964,16.838,True
cpsat_persistent,600,0.02,43,23,24,-1,647.251,1.428,644.712,True
incr_repair,600,0.02,43,23,24,1,2.459,0.0,0.0,True
cpsat_rebuild,600,0.02,43,24,24,-1,32.645,17.024,15.614,True
cpsat_hint,600,0.02,43,24,24,-1,32.898,17.604,15.291,True
cpsat_persistent,600,0.02,43,24,24,-1,659.723,1.384,657.243,True
incr_repair,600,0.02,43,24,24,2,2.638,0.0,0.0,True
cpsat_rebuild,600,0.02,43,25,24,-1,31.499,17.187,14.307,True
cpsat_hint,600,0.02,43,25,24,-1,31.898,17.432,14.463,True
cpsat_persistent,600,0.02,43,25,24,-1,671.849,1.406,669.352,True
incr_repair,600,0.02,43,25,24,1,2.51,0.0,0.0,True
cpsat_rebuild,600,0.02,43,26,24,-1,31.779,16.942,14.832,True
cpsat_hint,600,0.02,43,26,24,-1,32.093,17.417,14.674,True
cpsat_persistent,600,0.02,43,26,24,-1,684.3,1.391,681.819,True
incr_repair,600,0.02,43,26,24,3,3.498,0.0,0.0,True
cpsat_rebuild,600,0.02,43,27,24,-1,31.848,17.279,14.564,True
cpsat_hint,600,0.02,43,27,24,-1,31.785,17.41,14.371,True
cpsat_persistent,600,0.02,43,27,24,-1,707.603,1.45,705.034,True
incr_repair,600,0.02,43,27,24,5,4.311,0.0,0.0,True
cpsat_rebuild,600,0.02,43,28,24,-1,31.692,16.789,14.898,True
cpsat_hint,600,0.02,43,28,24,-1,31.775,17.414,14.356,True
cpsat_persistent,600,0.02,43,28,24,-1,711.551,1.506,708.953,True
incr_repair,600,0.02,43,28,24,3,2.978,0.0,0.0,True
cpsat_rebuild,600,0.02,43,29,24,-1,31.735,16.853,14.876,True
cpsat_hint,600,0.02,43,29,24,-1,33.025,19.034,13.988,True
cpsat_persistent,600,0.02,43,29,24,-1,721.88,1.421,719.297,True
incr_repair,600,0.02,43,29,24,3,4.163,0.0,0.0,True
cpsat_rebuild,600,0.02,43,30,24,-1,30.843,16.695,14.143,True
cpsat_hint,600,0.02,43,30,24,-1,31.256,17.298,13.954,True
cpsat_persistent,600,0.02,43,30,24,-1,727.815,1.443,725.242,True
incr_repair,600,0.02,43,30,24,3,3.004,0.0,0.0,True
cpsat_rebuild,600,0.02,44,1,24,-1,45.003,18.889,26.108,True
cpsat_hint,600,0.02,44,1,24,-1,43.859,20.276,23.577,True
cpsat_persistent,600,0.02,44,1,24,-1,486.16,53.618,431.391,True
incr_repair,600,0.02,44,1,24,3,3.245,0.0,0.0,True
cpsat_rebuild,600,0.02,44,2,24,-1,40.242,18.112,22.124,True
cpsat_hint,600,0.02,44,2,24,-1,40.072,18.16,21.909,True
cpsat_persistent,600,0.02,44,2,24,-1,413.537,1.091,411.353,True
incr_repair,600,0.02,44,2,24,5,3.4,0.0,0.0,True
cpsat_rebuild,600,0.02,44,3,24,-1,39.918,17.899,22.014,True
cpsat_hint,600,0.02,44,3,24,-1,42.234,19.498,22.732,True
cpsat_persistent,600,0.02,44,3,24,-1,426.25,1.147,424.024,True
incr_repair,600,0.02,44,3,24,5,12.955,0.0,0.0,True
cpsat_rebuild,600,0.02,44,4,24,-1,38.849,17.157,21.688,True
cpsat_hint,600,0.02,44,4,24,-1,39.138,17.92,21.214,True
cpsat_persistent,600,0.02,44,4,24,-1,428.652,1.135,426.429,True
incr_repair,600,0.02,44,4,24,3,3.001,0.0,0.0,True
cpsat_rebuild,600,0.02,44,5,24,-1,38.274,17.343,20.927,True
cpsat_hint,600,0.02,44,5,24,-1,38.609,18.053,20.551,True
cpsat_persistent,600,0.02,44,5,24,-1,439.783,1.17,437.527,True
incr_repair,600,0.02,44,5,24,8,21.758,0.0,0.0,True
cpsat_rebuild,600,0.02,44,6,24,-1,38.066,17.205,20.856,True
cpsat_hint,600,0.02,44,6,24,-1,38.457,17.93,20.523,True
cpsat_persistent,600,0.02,44,6,24,-1,448.388,1.19,446.117,True
incr_repair,600,0.02,44,6,24,3,2.793,0.0,0.0,True
cpsat_rebuild,600,0.02,44,7,24,-1,37.425,17.207,20.214,True
cpsat_hint,600,0.02,44,7,24,-1,38.203,17.835,20.363,True
cpsat_persistent,600,0.02,44,7,24,-1,456.593,1.206,454.294,True
incr_repair,600,0.02,44,7,24,4,15.329,0.0,0.0,True
cpsat_rebuild,600,0.02,44,8,24,-1,36.617,17.01,19.603,True
cpsat_hint,600,0.02,44,8,24,-1,37.345,18.082,19.259,True
cpsat_persistent,600,0.02,44,8,24,-1,468.259,1.204,465.972,True
incr_repair,600,0.02,44,8,24,1,3.698,0.0,0.0,True
cpsat_rebuild,600,0.02,44,9,24,-1,36.272,17.426,18.84,True
cpsat_hint,600,0.02,44,9,24,-1,36.375,18.032,18.337,True
cpsat_persistent,600,0.02,44,9,24,-1,480.307,1.242,477.933,True
incr_repair,600,0.02,44,9,24,3,2.928,0.0,0.0,True
cpsat_rebuild,600,0.02,44,10,24,-1,35.113,17.443,17.664,True
cpsat_hint,600,0.02,44,10,24,-1,36.524,19.126,17.394,True
cpsat_persistent,600,0.02,44,10,24,-1,495.933,1.234,493.596,True
incr_repair,600,0.02,44,10,24,4,4.35,0.0,0.0,True
cpsat_rebuild,600,0.02,44,11,24,-1,34.377,17.036,17.337,True
cpsat_hint,600,0.02,44,11,24,-1,35.93,18.01,17.917,True
cpsat_persistent,600,0.02,44,11,24,-1,519.318,1.24,516.947,True
incr_repair,600,0.02,44,11,24,3,3.529,0.0,0.0,True
cpsat_rebuild,600,0.02,44,12,24,-1,35.054,17.572,17.477,True
cpsat_hint,600,0.02,44,12,24,-1,34.498,17.722,16.773,True
cpsat_persistent,600,0.02,44,12,24,-1,516.269,1.26,513.909,True
incr_repair,600,0.02,44,12,24,2,2.608,0.0,0.0,True
cpsat_rebuild,600,0.02,44,13,24,-1,33.584,17.311,16.265,True
cpsat_hint,600,0.02,44,13,24,-1,34.937,19.141,15.792,True
cpsat_persistent,600,0.02,44,13,24,-1,526.553,1.281,524.166,True
incr_repair,600,0.02,44,13,24,2,2.565,0.0,0.0,True
cpsat_rebuild,600,0.02,44,14,24,-1,32.789,16.976,15.81,True
cpsat_hint,600,0.02,44,14,24,-1,33.68,17.619,16.057,True
cpsat_persistent,600,0.02,44,14,24,-1,543.335,1.282,540.945,True
incr_repair,600,0.02,44,14,24,1,2.39,0.0,0.0,True
cpsat_rebuild,600,0.02,44,15,24,-1,34.191,17.477,16.709,True
cpsat_hint,600,0.02,44,15,24,-1,34.876,18.177,16.693,True
cpsat_persistent,600,0.02,44,15,24,-1,567.365,1.383,564.858,True
incr_repair,600,0.02,44,15,24,5,5.689,0.0,0.0,True
cpsat_rebuild,600,0.02,44,16,24,-1,35.226,17.293,17.928,True
cpsat_hint,600,0.02,44,16,24,-1,34.162,17.817,16.34,True
cpsat_persistent,600,0.02,44,16,24,-1,569.79,1.353,567.341,True
incr_repair,600,0.02,44,16,24,3,2.874,0.0,0.0,True
cpsat_rebuild,600,0.02,44,17,24,-1,33.411,16.996,16.412,True
cpsat_hint,600,0.02,44,17,24,-1,33.193,17.494,15.696,True
cpsat_persistent,600,0.02,44,17,24,-1,566.709,1.313,564.315,True
incr_repair,600,0.02,44,17,24,2,3.074,0.0,0.0,True
cpsat_rebuild,600,0.02,44,18,24,-1,33.114,17.031,16.079,True
cpsat_hint,600,0.02,44,18,24,-1,33.222,17.361,15.857,True
cpsat_persistent,600,0.02,44,18,24,-1,578.072,1.35,575.63,True
incr_repair,600,0.02,44,18,24,1,2.392,0.0,0.0,True
cpsat_rebuild,600,0.02,44,19,24,-1,33.891,17.948,15.937,True
cpsat_hint,600,0.02,44,19,24,-1,33.954,17.866,16.083,True
cpsat_persistent,600,0.02,44,19,24,-1,595.962,2.568,592.268,True
incr_repair,600,0.02,44,19,24,0,0.422,0.0,0.0,True
cpsat_rebuild,600,0.02,44,20,24,-1,33.55,17.281,16.263,True
cpsat_hint,600,0.02,44,20,24,-1,33.337,17.523,15.809,True
cpsat_persistent,600,0.02,44,20,24,-1,609.382,1.337,606.961,True
incr_repair,600,0.02,44,20,24,0,0.421,0.0,0.0,True
cpsat_rebuild,600,0.02,44,21,24,-1,32.45,16.826,15.616,True
cpsat_hint,600,0.02,44,21,24,-1,32.832,17.508,15.321,True
cpsat_persistent,600,0.02,44,21,24,-1,624.862,1.348,622.41,True
incr_repair,600,0.02,44,21,24,2,3.991,0.0,0.0,True
cpsat_rebuild,600,0.02,44,22,24,-1,32.503,17.378,15.12,True
cpsat_hint,600,0.02,44,22,24,-1,37.572,19.234,18.333,True
cpsat_persistent,600,0.02,44,22,24,-1,636.587,1.432,634.057,True
incr_repair,600,0.02,44,22,24,2,2.736,0.0,0.0,True
cpsat_rebuild,600,0.02,44,23,24,-1,32.596,17.711,14.879,True
cpsat_hint,600,0.02,44,23,24,-1,32.155,17.513,14.638,True
cpsat_persistent,600,0.02,44,23,24,-1,637.115,1.394,634.616,True
incr_repair,600,0.02,44,23,24,0,0.399,0.0,0.0,True
cpsat_rebuild,600,0.02,44,24,24,-1,32.832,17.1,15.725,True
cpsat_hint,600,0.02,44,24,24,-1,37.354,19.658,17.69,True
cpsat_persistent,600,0.02,44,24,24,-1,658.926,1.449,656.372,True
incr_repair,600,0.02,44,24,24,3,2.872,0.0,0.0,True
cpsat_rebuild,600,0.02,44,25,24,-1,32.638,17.361,15.273,True
cpsat_hint,600,0.02,44,25,24,-1,32.066,17.366,14.697,True
cpsat_persistent,600,0.02,44,25,24,-1,659.956,1.408,657.453,True
incr_repair,600,0.02,44,25,24,1,2.382,0.0,0.0,True
cpsat_rebuild,600,0.02,44,26,24,-1,31.789,16.774,15.01,True
cpsat_hint,600,0.02,44,26,24,-1,32.352,17.505,14.844,True
cpsat_persistent,600,0.02,44,26,24,-1,671.945,1.367,669.452,True
incr_repair,600,0.02,44,26,24,1,2.367,0.0,0.0,True
cpsat_rebuild,600,0.02,44,27,24,-1,32.555,16.952,15.598,True
cpsat_hint,600,0.02,44,27,24,-1,32.465,17.506,14.953,True
cpsat_persistent,600,0.02,44,27,24,-1,683.658,1.449,681.104,True
incr_repair,600,0.02,44,27,24,1,2.452,0.0,0.0,True
cpsat_rebuild,600,0.02,44,28,24,-1,31.465,16.828,14.632,True
cpsat_hint,600,0.02,44,28,24,-1,32.825,18.163,14.657,True
cpsat_persistent,600,0.02,44,28,24,-1,706.398,1.522,703.771,True
incr_repair,600,0.02,44,28,24,0,0.415,0.0,0.0,True
cpsat_rebuild,600,0.02,44,29,24,-1,31.343,16.765,14.571,True
cpsat_hint,600,0.02,44,29,24,-1,31.785,17.262,14.517,True
cpsat_persistent,600,0.02,44,29,24,-1,709.714,1.483,707.147,True
incr_repair,600,0.02,44,29,24,1,2.541,0.0,0.0,True
cpsat_rebuild,600,0.02,44,30,24,-1,30.66,16.608,14.047,True
cpsat_hint,600,0.02,44,30,24,-1,32.148,18.358,13.786,True
cpsat_persistent,600,0.02,44,30,24,-1,736.988,1.496,734.344,True
incr_repair,600,0.02,44,30,24,1,2.539,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,1,40,-1,62.816,29.359,33.451,True
cpsat_hint,1000,0.02,42,1,40,-1,64.023,30.515,33.503,True
cpsat_persistent,1000,0.02,42,1,40,-1,778.588,73.82,702.946,True
incr_repair,1000,0.02,42,1,40,6,115.904,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,2,40,-1,62.262,29.187,33.069,True
cpsat_hint,1000,0.02,42,2,40,-1,64.534,30.47,34.059,True
cpsat_persistent,1000,0.02,42,2,40,-1,712.745,1.925,708.979,True
incr_repair,1000,0.02,42,2,40,6,4.981,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,3,40,-1,62.399,29.224,33.17,True
cpsat_hint,1000,0.02,42,3,40,-1,63.485,30.742,32.738,True
cpsat_persistent,1000,0.02,42,3,40,-1,741.241,2.008,737.375,True
incr_repair,1000,0.02,42,3,40,4,5.645,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,4,40,-1,63.428,29.877,33.547,True
cpsat_hint,1000,0.02,42,4,40,-1,63.286,31.465,31.817,True
cpsat_persistent,1000,0.02,42,4,40,-1,763.893,1.935,759.968,True
incr_repair,1000,0.02,42,4,40,7,49.743,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,5,40,-1,62.276,29.797,32.474,True
cpsat_hint,1000,0.02,42,5,40,-1,65.961,32.046,33.91,True
cpsat_persistent,1000,0.02,42,5,40,-1,770.813,1.963,766.908,True
incr_repair,1000,0.02,42,5,40,5,5.373,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,6,40,-1,61.413,28.99,32.418,True
cpsat_hint,1000,0.02,42,6,40,-1,62.201,31.091,31.104,True
cpsat_persistent,1000,0.02,42,6,40,-1,781.987,1.997,778.147,True
incr_repair,1000,0.02,42,6,40,5,26.196,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,7,40,-1,59.965,29.111,30.851,True
cpsat_hint,1000,0.02,42,7,40,-1,60.887,30.075,30.807,True
cpsat_persistent,1000,0.02,42,7,40,-1,788.643,2.011,784.581,True
incr_repair,1000,0.02,42,7,40,5,44.6,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,8,40,-1,59.026,28.69,30.332,True
cpsat_hint,1000,0.02,42,8,40,-1,60.372,30.232,30.136,True
cpsat_persistent,1000,0.02,42,8,40,-1,814.434,1.986,810.612,True
incr_repair,1000,0.02,42,8,40,6,15.995,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,9,40,-1,59.841,28.805,31.029,True
cpsat_hint,1000,0.02,42,9,40,-1,60.941,30.048,30.888,True
cpsat_persistent,1000,0.02,42,9,40,-1,831.996,2.094,827.997,True
incr_repair,1000,0.02,42,9,40,3,3.947,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,10,40,-1,58.664,28.661,29.997,True
cpsat_hint,1000,0.02,42,10,40,-1,59.856,29.797,30.053,True
cpsat_persistent,1000,0.02,42,10,40,-1,854.173,2.095,850.262,True
incr_repair,1000,0.02,42,10,40,4,7.299,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,11,40,-1,59.519,29.599,29.916,True
cpsat_hint,1000,0.02,42,11,40,-1,58.881,29.8,29.076,True
cpsat_persistent,1000,0.02,42,11,40,-1,865.075,2.127,861.135,True
incr_repair,1000,0.02,42,11,40,4,4.553,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,12,40,-1,57.724,28.479,29.241,True
cpsat_hint,1000,0.02,42,12,40,-1,58.407,29.634,28.768,True
cpsat_persistent,1000,0.02,42,12,40,-1,880.1,2.074,876.243,True
incr_repair,1000,0.02,42,12,40,4,5.278,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,13,40,-1,58.866,30.126,28.736,True
cpsat_hint,1000,0.02,42,13,40,-1,58.288,29.687,28.596,True
cpsat_persistent,1000,0.02,42,13,40,-1,904.241,2.085,900.345,True
incr_repair,1000,0.02,42,13,40,4,4.217,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,14,40,-1,56.785,28.428,28.353,True
cpsat_hint,1000,0.02,42,14,40,-1,57.487,29.5,27.984,True
cpsat_persistent,1000,0.02,42,14,40,-1,920.365,2.157,916.371,True
incr_repair,1000,0.02,42,14,40,5,40.747,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,15,40,-1,59.454,28.272,31.178,True
cpsat_hint,1000,0.02,42,15,40,-1,59.218,29.898,29.314,True
cpsat_persistent,1000,0.02,42,15,40,-1,955.879,2.381,951.604,True
incr_repair,1000,0.02,42,15,40,4,5.358,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,16,40,-1,56.142,28.352,27.786,True
cpsat_hint,1000,0.02,42,16,40,-1,58.474,29.637,28.83,True
cpsat_persistent,1000,0.02,42,16,40,-1,962.713,2.279,958.548,True
incr_repair,1000,0.02,42,16,40,3,4.895,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,17,40,-1,56.169,28.692,27.472,True
cpsat_hint,1000,0.02,42,17,40,-1,56.862,29.674,27.184,True
cpsat_persistent,1000,0.02,42,17,40,-1,986.468,2.225,982.349,True
incr_repair,1000,0.02,42,17,40,7,19.634,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,18,40,-1,56.854,28.914,27.936,True
cpsat_hint,1000,0.02,42,18,40,-1,56.374,29.506,26.849,True
cpsat_persistent,1000,0.02,42,18,40,-1,1002.092,2.21,997.973,True
incr_repair,1000,0.02,42,18,40,4,4.583,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,19,40,-1,66.038,38.407,27.624,True
cpsat_hint,1000,0.02,42,19,40,-1,56.838,29.908,26.926,True
cpsat_persistent,1000,0.02,42,19,40,-1,1047.295,2.292,1043.176,True
incr_repair,1000,0.02,42,19,40,3,3.926,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,20,40,-1,57.187,28.872,28.31,True
cpsat_hint,1000,0.02,42,20,40,-1,57.865,30.366,27.492,True
cpsat_persistent,1000,0.02,42,20,40,-1,1064.774,2.638,1060.278,True
incr_repair,1000,0.02,42,20,40,5,4.599,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,21,40,-1,54.748,28.14,26.604,True
