method,n,delta,seed,epoch,changed_rels,violated_rels,total_ms,build_ms,solve_ms,verified
cpsat_rebuild,600,0.02,50,13,34,-1,19.94,4.283,15.644,True
cpsat_hint,600,0.02,50,13,34,-1,20.588,5.409,15.17,True
incr_repair,600,0.02,50,13,34,2,3.591,0.0,0.0,True
cpsat_rebuild,600,0.02,50,14,34,-1,20.545,4.495,16.039,True
cpsat_hint,600,0.02,50,14,34,-1,21.608,5.952,15.646,True
incr_repair,600,0.02,50,14,34,4,8.853,0.0,0.0,True
cpsat_rebuild,600,0.02,50,15,37,-1,19.243,4.262,14.972,True
cpsat_hint,600,0.02,50,15,37,-1,20.001,5.464,14.527,True
incr_repair,600,0.02,50,15,37,6,4.943,0.0,0.0,True
cpsat_rebuild,600,0.02,50,16,36,-1,19.411,4.335,15.066,True
cpsat_hint,600,0.02,50,16,36,-1,20.517,5.43,15.079,True
incr_repair,600,0.02,50,16,36,2,2.479,0.0,0.0,True
cpsat_rebuild,600,0.02,50,17,38,-1,19.195,4.583,14.602,True
cpsat_hint,600,0.02,50,17,38,-1,19.821,5.822,13.991,True
incr_repair,600,0.02,50,17,38,7,28.023,0.0,0.0,True
cpsat_rebuild,600,0.02,50,18,35,-1,19.031,4.275,14.746,True
cpsat_hint,600,0.02,50,18,35,-1,19.591,5.418,14.164,True
incr_repair,600,0.02,50,18,35,5,10.677,0.0,0.0,True
cpsat_rebuild,600,0.02,50,19,39,-1,19.287,4.281,14.997,True
cpsat_hint,600,0.02,50,19,39,-1,20.088,5.386,14.693,True
incr_repair,600,0.02,50,19,39,8,5.591,0.0,0.0,True
cpsat_rebuild,600,0.02,50,20,38,-1,19.274,4.331,14.933,True
cpsat_hint,600,0.02,50,20,38,-1,20.107,5.403,14.695,True
incr_repair,600,0.02,50,20,38,8,5.218,0.0,0.0,True
cpsat_rebuild,600,0.02,50,21,33,-1,17.791,4.311,13.471,True
cpsat_hint,600,0.02,50,21,33,-1,18.488,5.365,13.115,True
incr_repair,600,0.02,50,21,33,6,3.187,0.0,0.0,True
cpsat_rebuild,600,0.02,50,22,34,-1,17.214,4.273,12.934,True
cpsat_hint,600,0.02,50,22,34,-1,18.52,5.816,12.693,True
incr_repair,600,0.02,50,22,34,2,4.205,0.0,0.0,True
cpsat_rebuild,600,0.02,50,23,35,-1,18.917,4.228,14.681,True
cpsat_hint,600,0.02,50,23,35,-1,19.878,5.456,14.414,True
incr_repair,600,0.02,50,23,35,3,7.539,0.0,0.0,True
cpsat_rebuild,600,0.02,50,24,32,-1,17.922,4.242,13.671,True
cpsat_hint,600,0.02,50,24,32,-1,18.849,5.346,13.492,True
incr_repair,600,0.02,50,24,32,2,2.777,0.0,0.0,True
cpsat_rebuild,600,0.02,50,25,32,-1,17.009,4.404,12.596,True
cpsat_hint,600,0.02,50,25,32,-1,18.266,6.088,12.168,True
incr_repair,600,0.02,50,25,32,6,23.071,0.0,0.0,True
cpsat_rebuild,600,0.02,50,26,35,-1,16.956,4.052,12.894,True
cpsat_hint,600,0.02,50,26,35,-1,17.91,5.447,12.454,True
incr_repair,600,0.02,50,26,35,3,2.782,0.0,0.0,True
cpsat_rebuild,600,0.02,50,27,41,-1,16.32,4.458,11.852,True
cpsat_hint,600,0.02,50,27,41,-1,17.24,5.648,11.583,True
incr_repair,600,0.02,50,27,41,4,6.717,0.0,0.0,True
cpsat_rebuild,600,0.02,50,28,36,-1,16.381,4.257,12.115,True
cpsat_hint,600,0.02,50,28,36,-1,17.12,5.27,11.842,True
incr_repair,600,0.02,50,28,36,2,3.765,0.0,0.0,True
cpsat_rebuild,600,0.02,50,29,35,-1,16.539,4.361,12.168,True
cpsat_hint,600,0.02,50,29,35,-1,19.322,7.074,12.238,True
incr_repair,600,0.02,50,29,35,5,4.279,0.0,0.0,True
cpsat_rebuild,600,0.02,50,30,36,-1,14.953,4.141,10.804,True
cpsat_hint,600,0.02,50,30,36,-1,15.911,5.272,10.63,True
incr_repair,600,0.02,50,30,36,5,3.273,0.0,0.0,True
cpsat_rebuild,600,0.02,51,1,41,-1,20.262,4.374,15.877,True
cpsat_hint,600,0.02,51,1,41,-1,20.852,5.824,15.016,True
incr_repair,600,0.02,51,1,41,5,7.43,0.0,0.0,True
cpsat_rebuild,600,0.02,51,2,36,-1,20.36,4.298,16.053,True
cpsat_hint,600,0.02,51,2,36,-1,21.362,5.768,15.583,True
incr_repair,600,0.02,51,2,36,5,2.93,0.0,0.0,True
cpsat_rebuild,600,0.02,51,3,44,-1,20.196,4.39,15.798,True
cpsat_hint,600,0.02,51,3,44,-1,21.099,5.923,15.165,True
incr_repair,600,0.02,51,3,44,5,97.585,0.0,0.0,True
cpsat_rebuild,600,0.02,51,4,33,-1,19.664,4.548,15.104,True
cpsat_hint,600,0.02,51,4,33,-1,20.243,5.498,14.735,True
incr_repair,600,0.02,51,4,33,5,2.874,0.0,0.0,True
cpsat_rebuild,600,0.02,51,5,42,-1,19.127,4.681,14.436,True
cpsat_hint,600,0.02,51,5,42,-1,21.425,6.673,14.738,True
incr_repair,600,0.02,51,5,42,6,58.861,0.0,0.0,True
cpsat_rebuild,600,0.02,51,6,39,-1,18.799,4.743,14.043,True
cpsat_hint,600,0.02,51,6,39,-1,19.434,5.487,13.938,True
incr_repair,600,0.02,51,6,39,5,9.451,0.0,0.0,True
cpsat_rebuild,600,0.02,51,7,38,-1,17.364,4.354,13.001,True
cpsat_hint,600,0.02,51,7,38,-1,18.365,5.555,12.798,True
incr_repair,600,0.02,51,7,38,7,5.683,0.0,0.0,True
cpsat_rebuild,600,0.02,51,8,33,-1,17.504,4.222,13.275,True
cpsat_hint,600,0.02,51,8,33,-1,18.438,5.653,12.777,True
incr_repair,600,0.02,51,8,33,5,12.387,0.0,0.0,True
cpsat_rebuild,600,0.02,51,9,29,-1,17.423,4.539,12.874,True
cpsat_hint,600,0.02,51,9,29,-1,18.065,5.538,12.518,True
incr_repair,600,0.02,51,9,29,5,3.539,0.0,0.0,True
cpsat_rebuild,600,0.02,51,10,39,-1,16.483,4.277,12.199,True
cpsat_hint,600,0.02,51,10,39,-1,17.179,5.338,11.834,True
incr_repair,600,0.02,51,10,39,6,82.183,0.0,0.0,True
cpsat_rebuild,600,0.02,51,11,38,-1,16.847,4.247,12.59,True
cpsat_hint,600,0.02,51,11,38,-1,17.69,5.424,12.257,True
incr_repair,600,0.02,51,11,38,3,6.772,0.0,0.0,True
cpsat_rebuild,600,0.02,51,12,42,-1,16.905,4.261,12.635,True
cpsat_hint,600,0.02,51,12,42,-1,18.272,5.485,12.777,True
incr_repair,600,0.02,51,12,42,4,63.158,0.0,0.0,True
cpsat_rebuild,600,0.02,51,13,39,-1,17.233,4.313,12.91,True
cpsat_hint,600,0.02,51,13,39,-1,18.047,5.332,12.707,True
incr_repair,600,0.02,51,13,39,5,8.46,0.0,0.0,True
cpsat_rebuild,600,0.02,51,14,34,-1,16.864,4.212,12.644,True
cpsat_hint,600,0.02,51,14,34,-1,17.737,5.314,12.415,True
incr_repair,600,0.02,51,14,34,4,11.23,0.0,0.0,True
cpsat_rebuild,600,0.02,51,15,36,-1,16.941,4.45,12.481,True
cpsat_hint,600,0.02,51,15,36,-1,17.804,5.434,12.36,True
incr_repair,600,0.02,51,15,36,3,2.583,0.0,0.0,True
cpsat_rebuild,600,0.02,51,16,41,-1,17.493,4.278,13.207,True
cpsat_hint,600,0.02,51,16,41,-1,18.863,5.852,13.003,True
incr_repair,600,0.02,51,16,41,2,2.281,0.0,0.0,True
cpsat_rebuild,600,0.02,51,17,38,-1,17.679,4.613,13.057,True
cpsat_hint,600,0.02,51,17,38,-1,18.708,5.613,13.086,True
incr_repair,600,0.02,51,17,38,3,2.954,0.0,0.0,True
cpsat_rebuild,600,0.02,51,18,37,-1,16.732,4.162,12.562,True
cpsat_hint,600,0.02,51,18,37,-1,17.728,5.562,12.159,True
incr_repair,600,0.02,51,18,37,4,4.27,0.0,0.0,True
cpsat_rebuild,600,0.02,51,19,41,-1,17.067,4.246,12.813,True
cpsat_hint,600,0.02,51,19,41,-1,17.95,5.283,12.659,True
incr_repair,600,0.02,51,19,41,6,3.183,0.0,0.0,True
cpsat_rebuild,600,0.02,51,20,38,-1,16.551,4.155,12.388,True
cpsat_hint,600,0.02,51,20,38,-1,17.63,5.544,12.078,True
incr_repair,600,0.02,51,20,38,3,2.524,0.0,0.0,True
cpsat_rebuild,600,0.02,51,21,36,-1,16.623,4.115,12.501,True
cpsat_hint,600,0.02,51,21,36,-1,18.175,5.65,12.514,True
incr_repair,600,0.02,51,21,36,6,9.452,0.0,0.0,True
cpsat_rebuild,600,0.02,51,22,41,-1,17.126,4.137,12.981,True
cpsat_hint,600,0.02,51,22,41,-1,18.208,5.267,12.933,True
incr_repair,600,0.02,51,22,41,6,4.552,0.0,0.0,True
cpsat_rebuild,600,0.02,51,23,35,-1,17.037,4.454,12.573,True
cpsat_hint,600,0.02,51,23,35,-1,17.591,5.464,12.118,True
incr_repair,600,0.02,51,23,35,3,2.492,0.0,0.0,True
cpsat_rebuild,600,0.02,51,24,36,-1,16.716,4.229,12.479,True
cpsat_hint,600,0.02,51,24,36,-1,17.986,5.67,12.308,True
incr_repair,600,0.02,51,24,36,3,2.585,0.0,0.0,True
cpsat_rebuild,600,0.02,51,25,32,-1,16.418,4.441,11.968,True
cpsat_hint,600,0.02,51,25,32,-1,17.626,5.644,11.973,True
incr_repair,600,0.02,51,25,32,4,4.346,0.0,0.0,True
cpsat_rebuild,600,0.02,51,26,39,-1,15.412,4.12,11.284,True
cpsat_hint,600,0.02,51,26,39,-1,16.17,5.277,10.885,True
incr_repair,600,0.02,51,26,39,5,4.116,0.0,0.0,True
cpsat_rebuild,600,0.02,51,27,39,-1,15.994,4.146,11.839,True
cpsat_hint,600,0.02,51,27,39,-1,16.993,5.335,11.648,True
incr_repair,600,0.02,51,27,39,7,4.026,0.0,0.0,True
cpsat_rebuild,600,0.02,51,28,37,-1,16.282,4.296,11.978,True
cpsat_hint,600,0.02,51,28,37,-1,16.952,5.305,11.639,True
incr_repair,600,0.02,51,28,37,2,2.583,0.0,0.0,True
cpsat_rebuild,600,0.02,51,29,41,-1,16.357,4.16,12.189,True
cpsat_hint,600,0.02,51,29,41,-1,17.272,5.396,11.868,True
incr_repair,600,0.02,51,29,41,6,4.509,0.0,0.0,True
cpsat_rebuild,600,0.02,51,30,41,-1,15.477,4.496,10.972,True
cpsat_hint,600,0.02,51,30,41,-1,17.837,6.956,10.871,True
incr_repair,600,0.02,51,30,41,6,6.278,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,1,60,-1,32.529,7.157,25.36,True
cpsat_hint,1000,0.02,42,1,60,-1,33.828,8.846,24.971,True
incr_repair,1000,0.02,42,1,60,4,4.617,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,2,61,-1,31.634,7.093,24.528,True
cpsat_hint,1000,0.02,42,2,61,-1,33.576,8.907,24.657,True
incr_repair,1000,0.02,42,2,61,12,19.8,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,3,66,-1,31.619,6.796,24.812,True
cpsat_hint,1000,0.02,42,3,66,-1,33.14,8.794,24.334,True
incr_repair,1000,0.02,42,3,66,12,6.759,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,4,59,-1,30.322,6.985,23.323,True
cpsat_hint,1000,0.02,42,4,59,-1,32.594,9.047,23.535,True
incr_repair,1000,0.02,42,4,59,10,6.986,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,5,62,-1,31.298,7.621,23.662,True
cpsat_hint,1000,0.02,42,5,62,-1,32.163,8.962,23.189,True
incr_repair,1000,0.02,42,5,62,11,25.6,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,6,65,-1,31.354,6.883,24.461,True
cpsat_hint,1000,0.02,42,6,65,-1,32.465,8.994,23.456,True
incr_repair,1000,0.02,42,6,65,10,15.023,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,7,56,-1,32.181,6.773,25.385,True
cpsat_hint,1000,0.02,42,7,56,-1,31.999,8.946,23.041,True
incr_repair,1000,0.02,42,7,56,7,6.651,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,8,60,-1,30.996,6.842,24.144,True
cpsat_hint,1000,0.02,42,8,60,-1,32.612,8.781,23.821,True
incr_repair,1000,0.02,42,8,60,9,29.262,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,9,70,-1,31.6,7.056,24.53,True
cpsat_hint,1000,0.02,42,9,70,-1,34.254,8.693,25.549,True
incr_repair,1000,0.02,42,9,70,6,3.854,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,10,51,-1,30.557,6.831,23.716,True
cpsat_hint,1000,0.02,42,10,51,-1,32.294,9.381,22.901,True
incr_repair,1000,0.02,42,10,51,6,29.947,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,11,63,-1,30.162,6.868,23.282,True
cpsat_hint,1000,0.02,42,11,63,-1,31.639,8.743,22.885,True
incr_repair,1000,0.02,42,11,63,7,4.358,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,12,60,-1,30.064,7.084,22.966,True
cpsat_hint,1000,0.02,42,12,60,-1,31.783,9.691,22.079,True
incr_repair,1000,0.02,42,12,60,9,6.493,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,13,61,-1,27.938,6.733,21.195,True
cpsat_hint,1000,0.02,42,13,61,-1,30.689,8.843,21.834,True
incr_repair,1000,0.02,42,13,61,3,5.051,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,14,70,-1,27.573,6.882,20.681,True
cpsat_hint,1000,0.02,42,14,70,-1,29.49,9.486,19.993,True
incr_repair,1000,0.02,42,14,70,8,6.716,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,15,70,-1,26.647,6.627,20.011,True
cpsat_hint,1000,0.02,42,15,70,-1,28.957,8.993,19.954,True
incr_repair,1000,0.02,42,15,70,7,56.69,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,16,59,-1,27.027,6.757,20.259,True
cpsat_hint,1000,0.02,42,16,59,-1,28.182,8.805,19.368,True
incr_repair,1000,0.02,42,16,59,9,6.036,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,17,68,-1,25.977,6.713,19.255,True
cpsat_hint,1000,0.02,42,17,68,-1,27.58,8.7,18.87,True
incr_repair,1000,0.02,42,17,68,10,5.186,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,18,61,-1,26.372,6.769,19.594,True
cpsat_hint,1000,0.02,42,18,61,-1,28.203,8.935,19.257,True
incr_repair,1000,0.02,42,18,61,9,4.689,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,19,62,-1,26.652,7.22,19.421,True
cpsat_hint,1000,0.02,42,19,62,-1,28.085,8.89,19.182,True
incr_repair,1000,0.02,42,19,62,6,4.0,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,20,63,-1,26.426,7.057,19.357,True
cpsat_hint,1000,0.02,42,20,63,-1,28.178,9.154,19.015,True
incr_repair,1000,0.02,42,20,63,12,18.384,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,21,66,-1,25.346,6.581,18.758,True
cpsat_hint,1000,0.02,42,21,66,-1,27.063,8.592,18.462,True
incr_repair,1000,0.02,42,21,66,4,5.491,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,22,66,-1,25.329,6.72,18.6,True
cpsat_hint,1000,0.02,42,22,66,-1,27.523,8.991,18.519,True
incr_repair,1000,0.02,42,22,66,5,10.045,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,23,64,-1,25.053,6.593,18.451,True
cpsat_hint,1000,0.02,42,23,64,-1,26.878,8.892,17.975,True
incr_repair,1000,0.02,42,23,64,6,21.671,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,24,65,-1,25.827,6.756,19.059,True
cpsat_hint,1000,0.02,42,24,65,-1,27.968,9.041,18.914,True
incr_repair,1000,0.02,42,24,65,6,22.533,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,25,64,-1,25.77,6.994,18.763,True
cpsat_hint,1000,0.02,42,25,64,-1,27.903,8.876,19.012,True
incr_repair,1000,0.02,42,25,64,7,12.147,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,26,61,-1,25.608,6.669,18.93,True
cpsat_hint,1000,0.02,42,26,61,-1,27.627,8.939,18.677,True
incr_repair,1000,0.02,42,26,61,7,4.245,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,27,67,-1,26.315,7.152,19.15,True
cpsat_hint,1000,0.02,42,27,67,-1,29.248,9.942,19.294,True
incr_repair,1000,0.02,42,27,67,6,15.472,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,28,56,-1,25.586,6.601,18.978,True
cpsat_hint,1000,0.02,42,28,56,-1,27.094,8.634,18.45,True
incr_repair,1000,0.02,42,28,56,8,6.268,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,29,68,-1,24.992,6.608,18.374,True
cpsat_hint,1000,0.02,42,29,68,-1,27.136,9.0,18.125,True
incr_repair,1000,0.02,42,29,68,4,3.705,0.0,0.0,True
cpsat_rebuild,1000,0.02,42,30,60,-1,25.977,7.049,18.916,True
cpsat_hint,1000,0.02,42,30,60,-1,28.196,9.267,18.917,True
incr_repair,1000,0.02,42,30,60,1,3.538,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,1,61,-1,33.721,7.064,26.646,True
cpsat_hint,1000,0.02,43,1,61,-1,34.663,8.814,25.838,True
incr_repair,1000,0.02,43,1,61,7,85.991,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,2,58,-1,33.486,7.695,25.775,True
cpsat_hint,1000,0.02,43,2,58,-1,33.911,8.952,24.94,True
incr_repair,1000,0.02,43,2,58,6,5.729,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,3,64,-1,33.017,7.003,25.998,True
cpsat_hint,1000,0.02,43,3,64,-1,34.947,9.151,25.779,True
incr_repair,1000,0.02,43,3,64,3,24.657,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,4,71,-1,33.603,7.331,26.255,True
cpsat_hint,1000,0.02,43,4,71,-1,34.95,9.267,25.669,True
incr_repair,1000,0.02,43,4,71,5,25.964,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,5,57,-1,32.322,6.953,25.354,True
cpsat_hint,1000,0.02,43,5,57,-1,33.834,9.06,24.761,True
incr_repair,1000,0.02,43,5,57,10,58.438,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,6,61,-1,32.447,7.094,25.339,True
cpsat_hint,1000,0.02,43,6,61,-1,34.136,9.291,24.826,True
incr_repair,1000,0.02,43,6,61,10,5.58,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,7,59,-1,31.504,6.907,24.586,True
cpsat_hint,1000,0.02,43,7,59,-1,33.067,8.927,24.128,True
incr_repair,1000,0.02,43,7,59,12,19.133,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,8,61,-1,30.963,6.992,23.959,True
cpsat_hint,1000,0.02,43,8,61,-1,32.933,9.263,23.657,True
incr_repair,1000,0.02,43,8,61,7,16.868,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,9,57,-1,30.512,7.22,23.277,True
cpsat_hint,1000,0.02,43,9,57,-1,31.68,9.051,22.615,True
incr_repair,1000,0.02,43,9,57,5,12.594,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,10,63,-1,31.57,6.963,24.595,True
cpsat_hint,1000,0.02,43,10,63,-1,31.695,8.933,22.751,True
incr_repair,1000,0.02,43,10,63,11,4.858,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,11,54,-1,28.828,6.914,21.902,True
cpsat_hint,1000,0.02,43,11,54,-1,30.204,8.913,21.281,True
incr_repair,1000,0.02,43,11,54,9,43.371,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,12,59,-1,28.057,6.712,21.333,True
cpsat_hint,1000,0.02,43,12,59,-1,29.662,8.684,20.968,True
incr_repair,1000,0.02,43,12,59,9,15.531,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,13,51,-1,27.856,7.011,20.827,True
cpsat_hint,1000,0.02,43,13,51,-1,28.583,8.98,19.592,True
incr_repair,1000,0.02,43,13,51,6,4.143,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,14,56,-1,26.337,6.765,19.563,True
cpsat_hint,1000,0.02,43,14,56,-1,28.884,9.327,19.546,True
incr_repair,1000,0.02,43,14,56,10,8.674,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,15,62,-1,26.98,6.791,20.18,True
cpsat_hint,1000,0.02,43,15,62,-1,28.349,8.784,19.553,True
incr_repair,1000,0.02,43,15,62,6,14.771,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,16,65,-1,26.882,6.879,19.992,True
cpsat_hint,1000,0.02,43,16,65,-1,28.245,8.492,19.743,True
incr_repair,1000,0.02,43,16,65,4,4.313,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,17,63,-1,29.816,8.311,21.485,True
cpsat_hint,1000,0.02,43,17,63,-1,29.47,9.504,19.95,True
incr_repair,1000,0.02,43,17,63,5,16.233,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,18,68,-1,27.19,7.07,20.104,True
cpsat_hint,1000,0.02,43,18,68,-1,28.166,8.914,19.239,True
incr_repair,1000,0.02,43,18,68,6,11.513,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,19,65,-1,27.899,7.084,20.801,True
cpsat_hint,1000,0.02,43,19,65,-1,28.589,8.728,19.849,True
incr_repair,1000,0.02,43,19,65,5,3.71,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,20,65,-1,27.396,7.092,20.287,True
cpsat_hint,1000,0.02,43,20,65,-1,29.379,9.433,19.932,True
incr_repair,1000,0.02,43,20,65,11,27.053,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,21,61,-1,27.258,7.008,20.235,True
cpsat_hint,1000,0.02,43,21,61,-1,28.584,8.915,19.657,True
incr_repair,1000,0.02,43,21,61,7,8.652,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,22,65,-1,26.687,6.859,19.813,True
cpsat_hint,1000,0.02,43,22,65,-1,28.535,9.119,19.404,True
incr_repair,1000,0.02,43,22,65,6,16.484,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,23,63,-1,26.748,7.101,19.634,True
cpsat_hint,1000,0.02,43,23,63,-1,28.963,9.355,19.595,True
incr_repair,1000,0.02,43,23,63,5,10.918,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,24,64,-1,28.991,6.722,22.256,True
cpsat_hint,1000,0.02,43,24,64,-1,29.906,8.895,20.997,True
incr_repair,1000,0.02,43,24,64,5,12.164,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,25,64,-1,28.934,6.997,21.922,True
cpsat_hint,1000,0.02,43,25,64,-1,31.02,9.343,21.661,True
incr_repair,1000,0.02,43,25,64,9,10.759,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,26,63,-1,28.494,6.9,21.578,True
cpsat_hint,1000,0.02,43,26,63,-1,29.858,8.961,20.885,True
incr_repair,1000,0.02,43,26,63,8,6.403,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,27,72,-1,27.98,6.879,21.084,True
cpsat_hint,1000,0.02,43,27,72,-1,29.495,9.145,20.333,True
incr_repair,1000,0.02,43,27,72,7,15.63,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,28,63,-1,27.453,6.844,20.593,True
cpsat_hint,1000,0.02,43,28,63,-1,29.005,8.886,20.106,True
incr_repair,1000,0.02,43,28,63,4,4.503,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,29,70,-1,27.761,7.124,20.619,True
cpsat_hint,1000,0.02,43,29,70,-1,29.034,9.418,19.602,True
incr_repair,1000,0.02,43,29,70,5,13.527,0.0,0.0,True
cpsat_rebuild,1000,0.02,43,30,65,-1,26.233,6.747,19.472,True
cpsat_hint,1000,0.02,43,30,65,-1,28.506,9.415,19.076,True
incr_repair,1000,0.02,43,30,65,10,81.296,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,1,61,-1,31.959,7.528,24.414,True
cpsat_hint,1000,0.02,44,1,61,-1,33.434,9.634,23.782,True
incr_repair,1000,0.02,44,1,61,7,33.913,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,2,55,-1,29.639,7.611,22.011,True
cpsat_hint,1000,0.02,44,2,55,-1,30.953,9.458,21.478,True
incr_repair,1000,0.02,44,2,55,7,6.725,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,3,64,-1,32.317,6.991,25.313,True
cpsat_hint,1000,0.02,44,3,64,-1,34.623,9.249,25.357,True
incr_repair,1000,0.02,44,3,64,6,6.128,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,4,61,-1,32.102,7.193,24.894,True
cpsat_hint,1000,0.02,44,4,61,-1,33.372,9.065,24.293,True
incr_repair,1000,0.02,44,4,61,12,8.162,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,5,67,-1,31.124,7.432,23.679,True
cpsat_hint,1000,0.02,44,5,67,-1,32.871,9.478,23.378,True
incr_repair,1000,0.02,44,5,67,3,9.593,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,6,71,-1,30.746,7.453,23.279,True
cpsat_hint,1000,0.02,44,6,71,-1,32.28,9.309,22.956,True
incr_repair,1000,0.02,44,6,71,5,4.714,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,7,59,-1,30.558,7.05,23.497,True
cpsat_hint,1000,0.02,44,7,59,-1,32.777,9.507,23.258,True
incr_repair,1000,0.02,44,7,59,7,4.827,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,8,58,-1,29.472,7.136,22.324,True
cpsat_hint,1000,0.02,44,8,58,-1,30.888,8.989,21.887,True
incr_repair,1000,0.02,44,8,58,10,4.959,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,9,59,-1,30.237,7.234,22.991,True
cpsat_hint,1000,0.02,44,9,59,-1,31.872,8.978,22.884,True
incr_repair,1000,0.02,44,9,59,16,27.376,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,10,60,-1,29.198,6.787,22.402,True
cpsat_hint,1000,0.02,44,10,60,-1,30.24,8.746,21.483,True
incr_repair,1000,0.02,44,10,60,5,11.498,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,11,61,-1,28.208,6.78,21.419,True
cpsat_hint,1000,0.02,44,11,61,-1,30.027,9.217,20.8,True
incr_repair,1000,0.02,44,11,61,5,4.506,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,12,60,-1,27.505,6.881,20.615,True
cpsat_hint,1000,0.02,44,12,60,-1,30.02,9.46,20.551,True
incr_repair,1000,0.02,44,12,60,7,48.99,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,13,68,-1,28.378,7.391,20.974,True
cpsat_hint,1000,0.02,44,13,68,-1,29.397,9.018,20.369,True
incr_repair,1000,0.02,44,13,68,11,23.003,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,14,64,-1,26.434,6.771,19.653,True
cpsat_hint,1000,0.02,44,14,64,-1,28.849,9.03,19.802,True
incr_repair,1000,0.02,44,14,64,8,8.1,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,15,71,-1,27.582,6.983,20.589,True
cpsat_hint,1000,0.02,44,15,71,-1,29.483,9.138,20.334,True
incr_repair,1000,0.02,44,15,71,4,7.913,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,16,59,-1,26.73,6.782,19.939,True
cpsat_hint,1000,0.02,44,16,59,-1,28.558,8.798,19.75,True
incr_repair,1000,0.02,44,16,59,5,8.524,0.0,0.0,True
cpsat_rebuild,1000,0.02,44,17,60,-1,27.232,6.973,20.248,True
cpsat_hint,1000,0.02,44,17,60,-1,29.106,9.234,19.861,True
