method,n,delta,seed,epoch,changed_rels,violated_rels,total_ms,build_ms,solve_ms,verified
incr_repair,300,0.1,49,7,60,3,1.645,0.0,0.0,True
cpsat_rebuild,300,0.1,49,8,60,-1,6.857,2.077,4.774,True
cpsat_hint,300,0.1,49,8,60,-1,7.963,3.081,4.875,True
incr_repair,300,0.1,49,8,60,2,1.403,0.0,0.0,True
cpsat_rebuild,300,0.1,49,9,60,-1,6.736,2.022,4.709,True
cpsat_hint,300,0.1,49,9,60,-1,7.356,2.693,4.657,True
incr_repair,300,0.1,49,9,60,2,1.457,0.0,0.0,True
cpsat_rebuild,300,0.1,49,10,60,-1,6.634,1.997,4.632,True
cpsat_hint,300,0.1,49,10,60,-1,7.15,2.547,4.597,True
incr_repair,300,0.1,49,10,60,4,1.704,0.0,0.0,True
cpsat_rebuild,300,0.1,49,11,60,-1,6.169,1.926,4.238,True
cpsat_hint,300,0.1,49,11,60,-1,6.951,2.725,4.219,True
incr_repair,300,0.1,49,11,60,2,6.143,0.0,0.0,True
cpsat_rebuild,300,0.1,49,12,60,-1,5.946,1.923,4.018,True
cpsat_hint,300,0.1,49,12,60,-1,6.453,2.485,3.963,True
incr_repair,300,0.1,49,12,60,3,1.7,0.0,0.0,True
cpsat_rebuild,300,0.1,49,13,60,-1,6.156,1.977,4.173,True
cpsat_hint,300,0.1,49,13,60,-1,6.606,2.682,3.919,True
incr_repair,300,0.1,49,13,60,3,3.999,0.0,0.0,True
cpsat_rebuild,300,0.1,49,14,60,-1,6.458,1.955,4.497,True
cpsat_hint,300,0.1,49,14,60,-1,6.595,2.502,4.087,True
incr_repair,300,0.1,49,14,60,3,10.642,0.0,0.0,True
cpsat_rebuild,300,0.1,49,15,60,-1,6.001,1.909,4.086,True
cpsat_hint,300,0.1,49,15,60,-1,6.713,2.417,4.291,True
incr_repair,300,0.1,49,15,60,1,1.659,0.0,0.0,True
cpsat_rebuild,300,0.1,49,16,60,-1,5.847,2.0,3.841,True
cpsat_hint,300,0.1,49,16,60,-1,6.88,2.875,3.998,True
incr_repair,300,0.1,49,16,60,5,1.715,0.0,0.0,True
cpsat_rebuild,300,0.1,49,17,60,-1,5.678,1.922,3.75,True
cpsat_hint,300,0.1,49,17,60,-1,6.164,2.428,3.73,True
incr_repair,300,0.1,49,17,60,3,4.2,0.0,0.0,True
cpsat_rebuild,300,0.1,49,18,60,-1,5.574,1.917,3.651,True
cpsat_hint,300,0.1,49,18,60,-1,6.072,2.398,3.67,True
incr_repair,300,0.1,49,18,60,0,0.161,0.0,0.0,True
cpsat_rebuild,300,0.1,49,19,60,-1,5.423,1.915,3.502,True
cpsat_hint,300,0.1,49,19,60,-1,5.805,2.396,3.404,True
incr_repair,300,0.1,49,19,60,2,1.74,0.0,0.0,True
cpsat_rebuild,300,0.1,49,20,60,-1,6.112,1.979,4.124,True
cpsat_hint,300,0.1,49,20,60,-1,6.593,2.625,3.962,True
incr_repair,300,0.1,49,20,60,2,1.45,0.0,0.0,True
cpsat_rebuild,300,0.1,49,21,60,-1,5.709,1.973,3.73,True
cpsat_hint,300,0.1,49,21,60,-1,6.02,2.426,3.588,True
incr_repair,300,0.1,49,21,60,3,1.446,0.0,0.0,True
cpsat_rebuild,300,0.1,49,22,60,-1,5.1,1.859,3.235,True
cpsat_hint,300,0.1,49,22,60,-1,5.762,2.6,3.157,True
incr_repair,300,0.1,49,22,60,0,0.157,0.0,0.0,True
cpsat_rebuild,300,0.1,49,23,60,-1,4.634,1.881,2.748,True
cpsat_hint,300,0.1,49,23,60,-1,5.291,2.419,2.867,True
incr_repair,300,0.1,49,23,60,0,0.163,0.0,0.0,True
cpsat_rebuild,300,0.1,49,24,60,-1,4.211,1.891,2.314,True
cpsat_hint,300,0.1,49,24,60,-1,4.784,2.493,2.285,True
incr_repair,300,0.1,49,24,60,1,1.571,0.0,0.0,True
cpsat_rebuild,300,0.1,49,25,60,-1,4.549,2.033,2.509,True
cpsat_hint,300,0.1,49,25,60,-1,4.905,2.418,2.482,True
incr_repair,300,0.1,49,25,60,0,0.156,0.0,0.0,True
cpsat_rebuild,300,0.1,49,26,60,-1,4.31,1.874,2.43,True
cpsat_hint,300,0.1,49,26,60,-1,4.999,2.414,2.58,True
incr_repair,300,0.1,49,26,60,0,0.16,0.0,0.0,True
cpsat_rebuild,300,0.1,49,27,60,-1,4.412,1.906,2.501,True
cpsat_hint,300,0.1,49,27,60,-1,4.882,2.408,2.468,True
incr_repair,300,0.1,49,27,60,1,1.215,0.0,0.0,True
cpsat_rebuild,300,0.1,49,28,60,-1,4.789,2.119,2.663,True
cpsat_hint,300,0.1,49,28,60,-1,5.238,2.578,2.654,True
incr_repair,300,0.1,49,28,60,1,1.198,0.0,0.0,True
cpsat_rebuild,300,0.1,49,29,60,-1,4.489,1.852,2.631,True
cpsat_hint,300,0.1,49,29,60,-1,5.73,2.941,2.783,True
incr_repair,300,0.1,49,29,60,0,0.161,0.0,0.0,True
cpsat_rebuild,300,0.1,49,30,60,-1,4.442,1.902,2.535,True
cpsat_hint,300,0.1,49,30,60,-1,5.168,2.38,2.783,True
incr_repair,300,0.1,49,30,60,3,1.563,0.0,0.0,True
cpsat_rebuild,300,0.1,50,1,60,-1,9.758,2.219,7.528,True
cpsat_hint,300,0.1,50,1,60,-1,10.011,2.639,7.366,True
incr_repair,300,0.1,50,1,60,10,25.008,0.0,0.0,True
cpsat_rebuild,300,0.1,50,2,60,-1,8.18,2.161,6.011,True
cpsat_hint,300,0.1,50,2,60,-1,8.506,2.749,5.751,True
incr_repair,300,0.1,50,2,60,10,3.554,0.0,0.0,True
cpsat_rebuild,300,0.1,50,3,60,-1,7.676,2.137,5.533,True
cpsat_hint,300,0.1,50,3,60,-1,7.948,2.573,5.37,True
incr_repair,300,0.1,50,3,60,10,3.414,0.0,0.0,True
cpsat_rebuild,300,0.1,50,4,60,-1,6.21,2.028,4.176,True
cpsat_hint,300,0.1,50,4,60,-1,6.872,2.622,4.244,True
incr_repair,300,0.1,50,4,60,5,1.778,0.0,0.0,True
cpsat_rebuild,300,0.1,50,5,60,-1,6.25,2.033,4.212,True
cpsat_hint,300,0.1,50,5,60,-1,6.953,2.525,4.423,True
incr_repair,300,0.1,50,5,60,3,1.643,0.0,0.0,True
cpsat_rebuild,300,0.1,50,6,60,-1,6.11,2.054,4.05,True
cpsat_hint,300,0.1,50,6,60,-1,7.074,2.835,4.233,True
incr_repair,300,0.1,50,6,60,5,1.946,0.0,0.0,True
cpsat_rebuild,300,0.1,50,7,60,-1,5.793,1.988,3.799,True
cpsat_hint,300,0.1,50,7,60,-1,6.51,2.644,3.86,True
incr_repair,300,0.1,50,7,60,5,1.568,0.0,0.0,True
cpsat_rebuild,300,0.1,50,8,60,-1,4.976,1.999,2.971,True
cpsat_hint,300,0.1,50,8,60,-1,5.706,2.692,3.008,True
incr_repair,300,0.1,50,8,60,2,1.52,0.0,0.0,True
cpsat_rebuild,300,0.1,50,9,60,-1,5.809,2.078,3.724,True
cpsat_hint,300,0.1,50,9,60,-1,6.425,2.803,3.616,True
incr_repair,300,0.1,50,9,60,4,1.898,0.0,0.0,True
cpsat_rebuild,300,0.1,50,10,60,-1,4.974,1.995,2.972,True
cpsat_hint,300,0.1,50,10,60,-1,5.309,2.467,2.837,True
incr_repair,300,0.1,50,10,60,5,2.051,0.0,0.0,True
cpsat_rebuild,300,0.1,50,11,60,-1,5.121,1.957,3.158,True
cpsat_hint,300,0.1,50,11,60,-1,5.801,2.686,3.109,True
incr_repair,300,0.1,50,11,60,3,1.4,0.0,0.0,True
cpsat_rebuild,300,0.1,50,12,60,-1,5.099,1.911,3.182,True
cpsat_hint,300,0.1,50,12,60,-1,5.865,2.559,3.299,True
incr_repair,300,0.1,50,12,60,1,1.297,0.0,0.0,True
cpsat_rebuild,300,0.1,50,13,60,-1,5.562,1.919,3.637,True
cpsat_hint,300,0.1,50,13,60,-1,6.327,2.624,3.697,True
incr_repair,300,0.1,50,13,60,1,1.357,0.0,0.0,True
cpsat_rebuild,300,0.1,50,14,60,-1,5.354,1.917,3.431,True
cpsat_hint,300,0.1,50,14,60,-1,5.874,2.478,3.391,True
incr_repair,300,0.1,50,14,60,1,1.252,0.0,0.0,True
cpsat_rebuild,300,0.1,50,15,60,-1,5.03,1.95,3.074,True
cpsat_hint,300,0.1,50,15,60,-1,5.445,2.422,3.017,True
incr_repair,300,0.1,50,15,60,3,1.388,0.0,0.0,True
cpsat_rebuild,300,0.1,50,16,60,-1,5.125,2.291,2.824,True
cpsat_hint,300,0.1,50,16,60,-1,5.422,2.693,2.723,True
incr_repair,300,0.1,50,16,60,1,1.239,0.0,0.0,True
cpsat_rebuild,300,0.1,50,17,60,-1,5.133,1.908,3.218,True
cpsat_hint,300,0.1,50,17,60,-1,5.647,2.747,2.893,True
incr_repair,300,0.1,50,17,60,1,1.518,0.0,0.0,True
cpsat_rebuild,300,0.1,50,18,60,-1,4.957,1.892,3.061,True
cpsat_hint,300,0.1,50,18,60,-1,6.03,2.85,3.175,True
incr_repair,300,0.1,50,18,60,0,0.166,0.0,0.0,True
cpsat_rebuild,300,0.1,50,19,60,-1,4.784,1.917,2.862,True
cpsat_hint,300,0.1,50,19,60,-1,5.479,2.575,2.899,True
incr_repair,300,0.1,50,19,60,1,1.366,0.0,0.0,True
cpsat_rebuild,300,0.1,50,20,60,-1,5.056,1.936,3.114,True
cpsat_hint,300,0.1,50,20,60,-1,5.557,2.47,3.083,True
incr_repair,300,0.1,50,20,60,0,0.16,0.0,0.0,True
cpsat_rebuild,300,0.1,50,21,60,-1,4.49,1.941,2.542,True
cpsat_hint,300,0.1,50,21,60,-1,4.908,2.457,2.445,True
incr_repair,300,0.1,50,21,60,1,1.277,0.0,0.0,True
cpsat_rebuild,300,0.1,50,22,60,-1,4.441,1.876,2.56,True
cpsat_hint,300,0.1,50,22,60,-1,5.262,2.582,2.674,True
incr_repair,300,0.1,50,22,60,1,1.194,0.0,0.0,True
cpsat_rebuild,300,0.1,50,23,60,-1,4.528,1.879,2.644,True
cpsat_hint,300,0.1,50,23,60,-1,5.049,2.424,2.62,True
incr_repair,300,0.1,50,23,60,0,0.159,0.0,0.0,True
cpsat_rebuild,300,0.1,50,24,60,-1,4.625,1.941,2.677,True
cpsat_hint,300,0.1,50,24,60,-1,5.001,2.389,2.607,True
incr_repair,300,0.1,50,24,60,1,1.167,0.0,0.0,True
cpsat_rebuild,300,0.1,50,25,60,-1,4.154,1.869,2.28,True
cpsat_hint,300,0.1,50,25,60,-1,5.215,2.731,2.476,True
incr_repair,300,0.1,50,25,60,3,1.437,0.0,0.0,True
cpsat_rebuild,300,0.1,50,26,60,-1,4.132,1.867,2.259,True
cpsat_hint,300,0.1,50,26,60,-1,4.698,2.399,2.294,True
incr_repair,300,0.1,50,26,60,0,0.196,0.0,0.0,True
cpsat_rebuild,300,0.1,50,27,60,-1,4.964,1.935,3.022,True
cpsat_hint,300,0.1,50,27,60,-1,5.384,2.421,2.958,True
incr_repair,300,0.1,50,27,60,0,0.162,0.0,0.0,True
cpsat_rebuild,300,0.1,50,28,60,-1,5.028,1.888,3.134,True
cpsat_hint,300,0.1,50,28,60,-1,5.447,2.47,2.972,True
incr_repair,300,0.1,50,28,60,0,0.162,0.0,0.0,True
cpsat_rebuild,300,0.1,50,29,60,-1,4.996,1.876,3.115,True
cpsat_hint,300,0.1,50,29,60,-1,5.508,2.387,3.115,True
incr_repair,300,0.1,50,29,60,0,0.162,0.0,0.0,True
cpsat_rebuild,300,0.1,50,30,60,-1,4.322,1.904,2.412,True
cpsat_hint,300,0.1,50,30,60,-1,4.801,2.397,2.399,True
incr_repair,300,0.1,50,30,60,1,1.239,0.0,0.0,True
cpsat_rebuild,300,0.1,51,1,60,-1,9.435,2.304,7.123,True
cpsat_hint,300,0.1,51,1,60,-1,10.013,2.647,7.36,True
incr_repair,300,0.1,51,1,60,7,7.476,0.0,0.0,True
cpsat_rebuild,300,0.1,51,2,60,-1,8.73,2.054,6.669,True
cpsat_hint,300,0.1,51,2,60,-1,8.946,2.629,6.309,True
incr_repair,300,0.1,51,2,60,4,1.764,0.0,0.0,True
cpsat_rebuild,300,0.1,51,3,60,-1,8.209,2.183,6.018,True
cpsat_hint,300,0.1,51,3,60,-1,8.255,2.641,5.608,True
incr_repair,300,0.1,51,3,60,6,3.019,0.0,0.0,True
cpsat_rebuild,300,0.1,51,4,60,-1,7.403,2.087,5.31,True
cpsat_hint,300,0.1,51,4,60,-1,7.972,2.62,5.346,True
incr_repair,300,0.1,51,4,60,2,1.469,0.0,0.0,True
cpsat_rebuild,300,0.1,51,5,60,-1,7.175,2.028,5.141,True
cpsat_hint,300,0.1,51,5,60,-1,7.941,2.738,5.197,True
incr_repair,300,0.1,51,5,60,1,1.576,0.0,0.0,True
cpsat_rebuild,300,0.1,51,6,60,-1,7.135,2.012,5.117,True
cpsat_hint,300,0.1,51,6,60,-1,7.822,2.677,5.14,True
incr_repair,300,0.1,51,6,60,4,1.732,0.0,0.0,True
cpsat_rebuild,300,0.1,51,7,60,-1,7.046,1.979,5.061,True
cpsat_hint,300,0.1,51,7,60,-1,7.614,2.629,4.98,True
incr_repair,300,0.1,51,7,60,3,1.538,0.0,0.0,True
cpsat_rebuild,300,0.1,51,8,60,-1,6.433,1.967,4.461,True
cpsat_hint,300,0.1,51,8,60,-1,7.206,2.709,4.491,True
incr_repair,300,0.1,51,8,60,0,0.162,0.0,0.0,True
cpsat_rebuild,300,0.1,51,9,60,-1,6.533,1.938,4.589,True
cpsat_hint,300,0.1,51,9,60,-1,7.482,2.461,5.016,True
incr_repair,300,0.1,51,9,60,5,1.865,0.0,0.0,True
cpsat_rebuild,300,0.1,51,10,60,-1,6.062,2.024,4.032,True
cpsat_hint,300,0.1,51,10,60,-1,7.862,3.472,4.383,True
incr_repair,300,0.1,51,10,60,3,1.758,0.0,0.0,True
cpsat_rebuild,300,0.1,51,11,60,-1,6.434,1.992,4.437,True
cpsat_hint,300,0.1,51,11,60,-1,7.413,2.735,4.67,True
incr_repair,300,0.1,51,11,60,2,1.523,0.0,0.0,True
cpsat_rebuild,300,0.1,51,12,60,-1,6.287,2.002,4.279,True
cpsat_hint,300,0.1,51,12,60,-1,7.072,2.586,4.48,True
incr_repair,300,0.1,51,12,60,1,1.299,0.0,0.0,True
cpsat_rebuild,300,0.1,51,13,60,-1,5.951,1.929,4.017,True
cpsat_hint,300,0.1,51,13,60,-1,6.69,2.642,4.043,True
incr_repair,300,0.1,51,13,60,2,1.367,0.0,0.0,True
cpsat_rebuild,300,0.1,51,14,60,-1,5.667,1.939,3.723,True
cpsat_hint,300,0.1,51,14,60,-1,6.276,2.455,3.816,True
incr_repair,300,0.1,51,14,60,1,1.31,0.0,0.0,True
cpsat_rebuild,300,0.1,51,15,60,-1,5.63,1.926,3.698,True
cpsat_hint,300,0.1,51,15,60,-1,6.303,2.579,3.718,True
incr_repair,300,0.1,51,15,60,0,0.165,0.0,0.0,True
cpsat_rebuild,300,0.1,51,16,60,-1,5.368,1.97,3.392,True
cpsat_hint,300,0.1,51,16,60,-1,5.939,2.551,3.383,True
incr_repair,300,0.1,51,16,60,0,0.158,0.0,0.0,True
cpsat_rebuild,300,0.1,51,17,60,-1,5.427,1.853,3.568,True
cpsat_hint,300,0.1,51,17,60,-1,5.993,2.651,3.337,True
incr_repair,300,0.1,51,17,60,1,1.166,0.0,0.0,True
cpsat_rebuild,300,0.1,51,18,60,-1,5.366,1.91,3.451,True
cpsat_hint,300,0.1,51,18,60,-1,6.27,2.729,3.536,True
incr_repair,300,0.1,51,18,60,1,1.2,0.0,0.0,True
cpsat_rebuild,300,0.1,51,19,60,-1,5.425,1.876,3.545,True
cpsat_hint,300,0.1,51,19,60,-1,6.37,2.422,3.942,True
incr_repair,300,0.1,51,19,60,0,0.169,0.0,0.0,True
cpsat_rebuild,300,0.1,51,20,60,-1,5.739,1.922,3.81,True
cpsat_hint,300,0.1,51,20,60,-1,6.563,2.419,4.138,True
incr_repair,300,0.1,51,20,60,0,0.193,0.0,0.0,True
cpsat_rebuild,300,0.1,51,21,60,-1,6.414,2.149,4.255,True
cpsat_hint,300,0.1,51,21,60,-1,6.548,2.446,4.096,True
incr_repair,300,0.1,51,21,60,1,1.567,0.0,0.0,True
cpsat_rebuild,300,0.1,51,22,60,-1,5.839,1.972,3.859,True
cpsat_hint,300,0.1,51,22,60,-1,6.353,2.62,3.727,True
incr_repair,300,0.1,51,22,60,1,1.149,0.0,0.0,True
cpsat_rebuild,300,0.1,51,23,60,-1,5.591,2.046,3.538,True
cpsat_hint,300,0.1,51,23,60,-1,5.831,2.437,3.389,True
incr_repair,300,0.1,51,23,60,1,1.212,0.0,0.0,True
cpsat_rebuild,300,0.1,51,24,60,-1,5.262,1.872,3.383,True
cpsat_hint,300,0.1,51,24,60,-1,5.866,2.645,3.215,True
incr_repair,300,0.1,51,24,60,2,1.271,0.0,0.0,True
cpsat_rebuild,300,0.1,51,25,60,-1,5.06,1.836,3.219,True
cpsat_hint,300,0.1,51,25,60,-1,5.749,2.543,3.201,True
incr_repair,300,0.1,51,25,60,1,1.529,0.0,0.0,True
cpsat_rebuild,300,0.1,51,26,60,-1,4.531,1.861,2.664,True
cpsat_hint,300,0.1,51,26,60,-1,5.073,2.379,2.689,True
incr_repair,300,0.1,51,26,60,0,0.163,0.0,0.0,True
cpsat_rebuild,300,0.1,51,27,60,-1,4.889,1.916,2.967,True
cpsat_hint,300,0.1,51,27,60,-1,5.243,2.386,2.851,True
incr_repair,300,0.1,51,27,60,3,1.363,0.0,0.0,True
cpsat_rebuild,300,0.1,51,28,60,-1,5.166,1.898,3.262,True
cpsat_hint,300,0.1,51,28,60,-1,5.507,2.428,3.074,True
incr_repair,300,0.1,51,28,60,0,0.158,0.0,0.0,True
cpsat_rebuild,300,0.1,51,29,60,-1,5.024,1.871,3.148,True
cpsat_hint,300,0.1,51,29,60,-1,6.229,3.052,3.17,True
incr_repair,300,0.1,51,29,60,0,0.158,0.0,0.0,True
cpsat_rebuild,300,0.1,51,30,60,-1,5.012,1.843,3.163,True
cpsat_hint,300,0.1,51,30,60,-1,5.975,2.44,3.53,True
incr_repair,300,0.1,51,30,60,0,0.261,0.0,0.0,True
cpsat_rebuild,600,0.1,42,1,120,-1,16.584,4.304,12.27,True
cpsat_hint,600,0.1,42,1,120,-1,17.416,5.322,12.085,True
incr_repair,600,0.1,42,1,120,20,24.259,0.0,0.0,True
cpsat_rebuild,600,0.1,42,2,120,-1,16.655,4.416,12.228,True
cpsat_hint,600,0.1,42,2,120,-1,17.281,5.448,11.825,True
incr_repair,600,0.1,42,2,120,11,3.838,0.0,0.0,True
cpsat_rebuild,600,0.1,42,3,120,-1,15.403,4.183,11.212,True
cpsat_hint,600,0.1,42,3,120,-1,16.581,5.353,11.218,True
incr_repair,600,0.1,42,3,120,20,33.222,0.0,0.0,True
cpsat_rebuild,600,0.1,42,4,120,-1,14.146,4.064,10.073,True
cpsat_hint,600,0.1,42,4,120,-1,15.105,5.153,9.944,True
incr_repair,600,0.1,42,4,120,13,13.926,0.0,0.0,True
cpsat_rebuild,600,0.1,42,5,120,-1,12.622,3.95,8.665,True
cpsat_hint,600,0.1,42,5,120,-1,14.002,5.138,8.856,True
incr_repair,600,0.1,42,5,120,8,10.541,0.0,0.0,True
cpsat_rebuild,600,0.1,42,6,120,-1,11.977,4.401,7.567,True
cpsat_hint,600,0.1,42,6,120,-1,12.783,5.117,7.658,True
incr_repair,600,0.1,42,6,120,10,3.396,0.0,0.0,True
cpsat_rebuild,600,0.1,42,7,120,-1,11.693,4.452,7.231,True
cpsat_hint,600,0.1,42,7,120,-1,12.384,5.011,7.368,True
incr_repair,600,0.1,42,7,120,8,11.036,0.0,0.0,True
cpsat_rebuild,600,0.1,42,8,120,-1,11.471,3.967,7.496,True
cpsat_hint,600,0.1,42,8,120,-1,12.609,5.098,7.503,True
incr_repair,600,0.1,42,8,120,5,3.448,0.0,0.0,True
cpsat_rebuild,600,0.1,42,9,120,-1,10.928,4.037,6.882,True
cpsat_hint,600,0.1,42,9,120,-1,12.027,5.059,6.96,True
incr_repair,600,0.1,42,9,120,6,6.675,0.0,0.0,True
cpsat_rebuild,600,0.1,42,10,120,-1,11.319,4.312,6.996,True
cpsat_hint,600,0.1,42,10,120,-1,11.665,5.077,6.578,True
incr_repair,600,0.1,42,10,120,4,3.325,0.0,0.0,True
cpsat_rebuild,600,0.1,42,11,120,-1,10.943,3.959,6.976,True
cpsat_hint,600,0.1,42,11,120,-1,12.553,5.362,7.184,True
incr_repair,600,0.1,42,11,120,2,2.519,0.0,0.0,True
cpsat_rebuild,600,0.1,42,12,120,-1,10.373,3.945,6.421,True
cpsat_hint,600,0.1,42,12,120,-1,11.37,5.02,6.334,True
incr_repair,600,0.1,42,12,120,2,2.482,0.0,0.0,True
cpsat_rebuild,600,0.1,42,13,120,-1,9.2,3.786,5.407,True
cpsat_hint,600,0.1,42,13,120,-1,10.561,5.139,5.414,True
incr_repair,600,0.1,42,13,120,1,2.072,0.0,0.0,True
cpsat_rebuild,600,0.1,42,14,120,-1,9.296,3.783,5.506,True
cpsat_hint,600,0.1,42,14,120,-1,10.622,5.259,5.355,True
incr_repair,600,0.1,42,14,120,4,2.527,0.0,0.0,True
cpsat_rebuild,600,0.1,42,15,120,-1,9.127,3.788,5.333,True
cpsat_hint,600,0.1,42,15,120,-1,10.411,4.786,5.619,True
incr_repair,600,0.1,42,15,120,3,3.137,0.0,0.0,True
cpsat_rebuild,600,0.1,42,16,120,-1,9.219,3.768,5.444,True
cpsat_hint,600,0.1,42,16,120,-1,10.662,5.405,5.248,True
incr_repair,600,0.1,42,16,120,2,2.279,0.0,0.0,True
cpsat_rebuild,600,0.1,42,17,120,-1,9.289,3.866,5.415,True
cpsat_hint,600,0.1,42,17,120,-1,10.602,4.773,5.823,True
incr_repair,600,0.1,42,17,120,1,2.381,0.0,0.0,True
cpsat_rebuild,600,0.1,42,18,120,-1,9.321,3.725,5.59,True
cpsat_hint,600,0.1,42,18,120,-1,10.39,4.903,5.48,True
incr_repair,600,0.1,42,18,120,3,2.664,0.0,0.0,True
cpsat_rebuild,600,0.1,42,19,120,-1,9.62,3.75,5.863,True
cpsat_hint,600,0.1,42,19,120,-1,11.024,5.131,5.886,True
incr_repair,600,0.1,42,19,120,1,2.048,0.0,0.0,True
cpsat_rebuild,600,0.1,42,20,120,-1,9.997,3.755,6.235,True
cpsat_hint,600,0.1,42,20,120,-1,12.17,6.184,5.978,True
incr_repair,600,0.1,42,20,120,1,2.442,0.0,0.0,True
cpsat_rebuild,600,0.1,42,21,120,-1,8.765,3.832,4.926,True
cpsat_hint,600,0.1,42,21,120,-1,10.185,5.193,4.983,True
incr_repair,600,0.1,42,21,120,6,3.009,0.0,0.0,True
cpsat_rebuild,600,0.1,42,22,120,-1,9.002,4.072,4.921,True
cpsat_hint,600,0.1,42,22,120,-1,9.971,5.124,4.842,True
incr_repair,600,0.1,42,22,120,0,0.379,0.0,0.0,True
cpsat_rebuild,600,0.1,42,23,120,-1,8.96,3.715,5.237,True
cpsat_hint,600,0.1,42,23,120,-1,10.301,5.02,5.273,True
incr_repair,600,0.1,42,23,120,2,2.228,0.0,0.0,True
cpsat_rebuild,600,0.1,42,24,120,-1,9.174,3.662,5.505,True
cpsat_hint,600,0.1,42,24,120,-1,10.314,5.012,5.294,True
incr_repair,600,0.1,42,24,120,0,0.371,0.0,0.0,True
cpsat_rebuild,600,0.1,42,25,120,-1,10.783,5.657,5.117,True
cpsat_hint,600,0.1,42,25,120,-1,10.348,5.206,5.135,True
incr_repair,600,0.1,42,25,120,0,0.364,0.0,0.0,True
cpsat_rebuild,600,0.1,42,26,120,-1,8.244,3.653,4.584,True
cpsat_hint,600,0.1,42,26,120,-1,10.177,5.384,4.784,True
incr_repair,600,0.1,42,26,120,2,2.174,0.0,0.0,True
cpsat_rebuild,600,0.1,42,27,120,-1,8.421,3.804,4.61,True
cpsat_hint,600,0.1,42,27,120,-1,9.315,4.781,4.529,True
incr_repair,600,0.1,42,27,120,0,0.457,0.0,0.0,True
cpsat_rebuild,600,0.1,42,28,120,-1,8.995,3.651,5.337,True
cpsat_hint,600,0.1,42,28,120,-1,10.257,5.264,4.986,True
incr_repair,600,0.1,42,28,120,2,2.336,0.0,0.0,True
cpsat_rebuild,600,0.1,42,29,120,-1,8.798,3.69,5.093,True
cpsat_hint,600,0.1,42,29,120,-1,10.154,4.896,5.25,True
incr_repair,600,0.1,42,29,120,0,0.363,0.0,0.0,True
cpsat_rebuild,600,0.1,42,30,120,-1,8.662,3.812,4.84,True
cpsat_hint,600,0.1,42,30,120,-1,9.542,4.729,4.806,True
incr_repair,600,0.1,42,30,120,0,0.397,0.0,0.0,True
cpsat_rebuild,600,0.1,43,1,120,-1,19.408,4.303,15.095,True
cpsat_hint,600,0.1,43,1,120,-1,20.151,5.386,14.757,True
incr_repair,600,0.1,43,1,120,23,47.666,0.0,0.0,True
cpsat_rebuild,600,0.1,43,2,120,-1,17.506,4.113,13.384,True
cpsat_hint,600,0.1,43,2,120,-1,18.631,5.141,13.482,True
incr_repair,600,0.1,43,2,120,13,31.534,0.0,0.0,True
cpsat_rebuild,600,0.1,43,3,120,-1,16.511,4.268,12.235,True
cpsat_hint,600,0.1,43,3,120,-1,16.847,5.141,11.699,True
incr_repair,600,0.1,43,3,120,16,28.086,0.0,0.0,True
cpsat_rebuild,600,0.1,43,4,120,-1,15.586,4.125,11.451,True
cpsat_hint,600,0.1,43,4,120,-1,16.846,5.098,11.74,True
incr_repair,600,0.1,43,4,120,18,81.871,0.0,0.0,True
cpsat_rebuild,600,0.1,43,5,120,-1,14.686,4.095,10.582,True
cpsat_hint,600,0.1,43,5,120,-1,15.96,5.713,10.239,True
incr_repair,600,0.1,43,5,120,19,8.291,0.0,0.0,True
cpsat_rebuild,600,0.1,43,6,120,-1,13.43,4.004,9.418,True
cpsat_hint,600,0.1,43,6,120,-1,14.577,4.996,9.574,True
incr_repair,600,0.1,43,6,120,13,34.286,0.0,0.0,True
cpsat_rebuild,600,0.1,43,7,120,-1,13.334,4.097,9.225,True
cpsat_hint,600,0.1,43,7,120,-1,14.326,5.006,9.313,True
incr_repair,600,0.1,43,7,120,13,25.769,0.0,0.0,True
cpsat_rebuild,600,0.1,43,8,120,-1,12.17,3.982,8.178,True
cpsat_hint,600,0.1,43,8,120,-1,13.002,5.032,7.963,True
incr_repair,600,0.1,43,8,120,7,3.082,0.0,0.0,True
cpsat_rebuild,600,0.1,43,9,120,-1,11.736,3.943,7.785,True
cpsat_hint,600,0.1,43,9,120,-1,13.498,5.605,7.885,True
incr_repair,600,0.1,43,9,120,6,6.086,0.0,0.0,True
cpsat_rebuild,600,0.1,43,10,120,-1,13.076,3.942,9.127,True
cpsat_hint,600,0.1,43,10,120,-1,14.801,5.765,9.028,True
incr_repair,600,0.1,43,10,120,6,3.741,0.0,0.0,True
cpsat_rebuild,600,0.1,43,11,120,-1,12.987,3.968,9.011,True
cpsat_hint,600,0.1,43,11,120,-1,14.647,5.807,8.831,True
incr_repair,600,0.1,43,11,120,5,8.66,0.0,0.0,True
cpsat_rebuild,600,0.1,43,12,120,-1,12.239,3.9,8.332,True
cpsat_hint,600,0.1,43,12,120,-1,13.084,5.043,8.034,True
incr_repair,600,0.1,43,12,120,7,3.484,0.0,0.0,True
cpsat_rebuild,600,0.1,43,13,120,-1,11.031,3.863,7.16,True
cpsat_hint,600,0.1,43,13,120,-1,12.067,5.264,6.796,True
incr_repair,600,0.1,43,13,120,7,2.76,0.0,0.0,True
cpsat_rebuild,600,0.1,43,14,120,-1,11.419,3.886,7.525,True
