mu,scenario,episode,epoch,executed,churn,throughput,feasible
0.1,S5,10,45,True,1,11.3649,True
0.1,S5,10,46,True,0,14.3143,True
0.1,S5,10,47,True,0,12.4563,True
0.1,S5,10,48,True,1,12.3523,True
0.1,S5,10,49,True,0,13.8898,True
0.1,S5,10,50,True,0,10.3958,True
0.1,S5,10,51,True,1,12.3626,True
0.1,S5,10,52,True,0,9.3047,True
0.1,S5,10,53,True,0,12.1463,True
0.1,S5,10,54,True,0,16.5783,True
0.1,S5,10,55,True,3,14.0827,True
0.1,S5,10,56,True,0,11.6959,True
0.1,S5,10,57,True,0,10.4628,True
0.1,S5,10,58,True,0,15.5371,True
0.1,S5,10,59,True,1,10.7493,True
0.1,S5,10,60,True,0,12.0098,True
0.1,S5,10,61,True,0,11.194,True
0.1,S5,10,62,True,0,10.7133,True
0.1,S5,10,63,True,0,13.5172,True
0.1,S5,10,64,True,0,11.3236,True
0.1,S5,10,65,True,0,8.3664,True
0.1,S5,10,66,True,0,11.101,True
0.1,S5,10,67,True,0,12.5995,True
0.1,S5,10,68,True,1,10.5626,True
0.1,S5,10,69,True,0,12.3874,True
0.1,S5,10,70,True,0,11.9049,True
0.1,S5,10,71,True,0,12.4509,True
0.1,S5,10,72,True,0,10.9986,True
0.1,S5,10,73,True,0,12.5715,True
0.1,S5,10,74,True,0,11.1364,True
0.1,S5,10,75,True,0,12.5244,True
0.1,S5,10,76,True,0,11.0565,True
0.1,S5,10,77,True,0,15.5015,True
0.1,S5,10,78,True,0,11.2532,True
0.1,S5,10,79,True,0,12.2263,True
0.1,S5,10,80,True,0,13.7192,True
0.1,S5,10,81,True,0,13.1064,True
0.1,S5,10,82,True,0,12.6433,True
0.1,S5,10,83,True,0,9.8187,True
0.1,S5,10,84,True,0,11.0622,True
0.1,S5,10,85,True,0,12.3688,True
0.1,S5,10,86,True,0,9.3467,True
0.1,S5,10,87,True,0,9.1274,True
0.1,S5,10,88,True,0,13.2272,True
0.1,S5,10,89,True,0,13.3806,True
0.1,S5,10,90,True,0,13.8303,True
0.1,S5,10,91,True,0,13.528,True
0.1,S5,10,92,True,0,14.4342,True
0.1,S5,10,93,True,0,14.5692,True
0.1,S5,10,94,True,0,10.0501,True
0.1,S5,10,95,True,0,11.0043,True
0.1,S5,10,96,True,0,15.3634,True
0.1,S5,10,97,True,0,8.2888,True
0.1,S5,10,98,True,0,12.8493,True
0.1,S5,10,99,True,0,15.2354,True
0.1,S5,11,0,True,0,9.2284,True
0.1,S5,11,1,True,0,7.8973,True
0.1,S5,11,2,True,0,9.3729,True
0.1,S5,11,3,True,0,8.1534,True
0.1,S5,11,4,True,2,8.2998,True
0.1,S5,11,5,True,0,10.8429,True
0.1,S5,11,6,True,0,12.0285,True
0.1,S5,11,7,True,5,8.1726,True
0.1,S5,11,8,True,2,8.7452,True
0.1,S5,11,9,True,0,10.0644,True
0.1,S5,11,10,True,0,10.0758,True
0.1,S5,11,11,True,0,10.1237,True
0.1,S5,11,12,True,0,6.9007,True
0.1,S5,11,13,True,0,7.4187,True
0.1,S5,11,14,True,0,10.0357,True
0.1,S5,11,15,True,0,10.389,True
0.1,S5,11,16,True,0,9.7093,True
0.1,S5,11,17,True,0,7.1367,True
0.1,S5,11,18,True,6,8.4268,True
0.1,S5,11,19,True,0,7.2055,True
0.1,S5,11,20,True,1,7.7533,True
0.1,S5,11,21,True,4,9.7764,True
0.1,S5,11,22,True,0,14.5622,True
0.1,S5,11,23,True,1,10.3355,True
0.1,S5,11,24,True,0,12.9167,True
0.1,S5,11,25,True,0,9.2739,True
0.1,S5,11,26,True,0,9.5194,True
0.1,S5,11,27,True,0,11.0076,True
0.1,S5,11,28,True,3,11.8159,True
0.1,S5,11,29,True,0,11.9116,True
0.1,S5,11,30,True,0,9.8944,True
0.1,S5,11,31,True,0,6.5028,True
0.1,S5,11,32,True,0,8.8252,True
0.1,S5,11,33,True,0,11.5165,True
0.1,S5,11,34,True,0,14.2226,True
0.1,S5,11,35,True,0,8.1248,True
0.1,S5,11,36,True,0,8.3615,True
0.1,S5,11,37,True,1,13.856,True
0.1,S5,11,38,True,0,11.5774,True
0.1,S5,11,39,True,0,14.1772,True
0.1,S5,11,40,True,0,11.4203,True
0.1,S5,11,41,True,0,10.3758,True
0.1,S5,11,42,True,0,10.6856,True
0.1,S5,11,43,True,0,6.8919,True
0.1,S5,11,44,True,1,10.39,True
0.1,S5,11,45,True,0,11.798,True
0.1,S5,11,46,True,0,10.8646,True
0.1,S5,11,47,True,0,10.9853,True
0.1,S5,11,48,True,0,12.8972,True
0.1,S5,11,49,True,0,9.3341,True
0.1,S5,11,50,True,0,10.397,True
0.1,S5,11,51,True,0,8.5187,True
0.1,S5,11,52,True,0,9.9846,True
0.1,S5,11,53,True,0,15.5478,True
0.1,S5,11,54,True,0,13.1991,True
0.1,S5,11,55,True,0,10.5207,True
0.1,S5,11,56,True,1,10.3978,True
0.1,S5,11,57,True,0,13.9458,True
0.1,S5,11,58,True,0,8.4946,True
0.1,S5,11,59,True,1,10.4983,True
0.1,S5,11,60,True,0,9.1758,True
0.1,S5,11,61,True,0,7.5487,True
0.1,S5,11,62,True,0,9.6808,True
0.1,S5,11,63,True,0,11.2499,True
0.1,S5,11,64,True,0,6.7556,True
0.1,S5,11,65,True,0,9.2716,True
0.1,S5,11,66,True,0,11.9526,True
0.1,S5,11,67,True,2,10.32,True
0.1,S5,11,68,True,0,9.9689,True
0.1,S5,11,69,True,0,10.166,True
0.1,S5,11,70,True,0,10.7468,True
0.1,S5,11,71,True,1,9.5559,True
0.1,S5,11,72,True,0,9.098,True
0.1,S5,11,73,True,0,8.7672,True
0.1,S5,11,74,True,1,11.15,True
0.1,S5,11,75,True,0,9.1024,True
0.1,S5,11,76,True,0,13.1747,True
0.1,S5,11,77,True,0,9.7654,True
0.1,S5,11,78,True,0,10.7572,True
0.1,S5,11,79,True,0,11.8587,True
0.1,S5,11,80,True,0,12.0358,True
0.1,S5,11,81,True,0,11.7389,True
0.1,S5,11,82,True,0,9.188,True
0.1,S5,11,83,True,0,10.4285,True
0.1,S5,11,84,True,0,10.88,True
0.1,S5,11,85,True,0,8.5014,True
0.1,S5,11,86,True,0,8.3303,True
0.1,S5,11,87,True,0,10.5243,True
0.1,S5,11,88,True,0,11.4708,True
0.1,S5,11,89,True,1,13.8521,True
0.1,S5,11,90,True,0,11.4064,True
0.1,S5,11,91,True,0,13.5512,True
0.1,S5,11,92,True,0,14.9738,True
0.1,S5,11,93,True,0,10.2343,True
0.1,S5,11,94,True,0,9.3719,True
0.1,S5,11,95,True,0,14.5536,True
0.1,S5,11,96,True,0,7.4634,True
0.1,S5,11,97,True,0,12.723,True
0.1,S5,11,98,True,0,13.76,True
0.1,S5,11,99,True,0,11.9323,True
0.5,S1,0,0,True,0,8.1473,True
0.5,S1,0,1,True,0,9.0728,True
0.5,S1,0,2,True,0,11.4887,True
0.5,S1,0,3,True,0,11.9904,True
0.5,S1,0,4,True,3,14.8875,True
0.5,S1,0,5,True,1,11.9018,True
0.5,S1,0,6,True,0,11.5745,True
0.5,S1,0,7,True,0,9.8608,True
0.5,S1,0,8,True,0,8.2998,True
0.5,S1,0,9,True,0,17.9767,True
0.5,S1,0,10,True,0,11.8173,True
0.5,S1,0,11,True,0,12.4436,True
0.5,S1,0,12,True,0,11.4804,True
0.5,S1,0,13,True,0,12.8199,True
0.5,S1,0,14,True,0,10.5761,True
0.5,S1,0,15,True,0,10.4973,True
0.5,S1,0,16,True,2,12.1494,True
0.5,S1,0,17,True,0,15.1374,True
0.5,S1,0,18,True,0,12.1171,True
0.5,S1,0,19,True,0,8.3997,True
0.5,S1,0,20,True,0,12.9127,True
0.5,S1,0,21,True,0,13.3129,True
0.5,S1,0,22,True,0,13.2192,True
0.5,S1,0,23,True,0,7.5978,True
0.5,S1,0,24,True,0,9.7585,True
0.5,S1,0,25,True,0,11.0761,True
0.5,S1,0,26,True,0,10.9866,True
0.5,S1,0,27,True,0,12.6336,True
0.5,S1,0,28,True,0,8.5383,True
0.5,S1,0,29,True,0,10.4105,True
0.5,S1,0,30,True,0,8.7412,True
0.5,S1,0,31,True,0,10.1793,True
0.5,S1,0,32,True,0,10.4141,True
0.5,S1,0,33,True,0,16.1671,True
0.5,S1,0,34,True,0,11.4616,True
0.5,S1,0,35,True,0,13.6076,True
0.5,S1,0,36,True,0,10.3572,True
0.5,S1,0,37,True,0,10.0895,True
0.5,S1,0,38,True,0,11.2903,True
0.5,S1,0,39,True,0,11.1018,True
0.5,S1,0,40,True,0,12.6654,True
0.5,S1,0,41,True,0,11.4232,True
0.5,S1,0,42,True,0,7.6098,True
0.5,S1,0,43,True,0,10.923,True
0.5,S1,0,44,True,0,12.9283,True
0.5,S1,0,45,True,0,13.6235,True
0.5,S1,0,46,True,0,9.1799,True
0.5,S1,0,47,True,0,9.555,True
0.5,S1,0,48,True,0,15.7212,True
0.5,S1,0,49,True,0,14.0528,True
0.5,S1,0,50,True,0,17.0054,True
0.5,S1,0,51,True,0,11.6125,True
0.5,S1,0,52,True,0,10.8304,True
0.5,S1,0,53,True,0,11.0304,True
0.5,S1,0,54,True,0,8.5151,True
0.5,S1,0,55,True,0,11.2419,True
0.5,S1,0,56,True,0,11.0463,True
0.5,S1,0,57,True,0,11.9395,True
0.5,S1,0,58,True,0,13.2885,True
0.5,S1,0,59,True,0,15.2162,True
0.5,S1,0,60,True,0,9.0071,True
0.5,S1,0,61,True,0,12.3432,True
0.5,S1,0,62,True,0,8.658,True
0.5,S1,0,63,True,0,10.6146,True
0.5,S1,0,64,True,0,19.096,True
0.5,S1,0,65,True,0,14.5792,True
0.5,S1,0,66,True,0,11.0858,True
0.5,S1,0,67,True,0,11.3877,True
0.5,S1,0,68,True,0,14.9871,True
0.5,S1,0,69,True,0,8.9068,True
0.5,S1,0,70,True,0,12.4264,True
0.5,S1,0,71,True,0,12.5965,True
0.5,S1,0,72,True,0,10.0611,True
0.5,S1,0,73,True,0,10.2903,True
0.5,S1,0,74,True,0,13.281,True
0.5,S1,0,75,True,0,8.0126,True
0.5,S1,0,76,True,0,9.6169,True
0.5,S1,0,77,True,0,13.9267,True
0.5,S1,0,78,True,0,10.289,True
0.5,S1,0,79,True,0,10.8878,True
0.5,S1,0,80,True,0,12.0211,True
0.5,S1,0,81,True,0,13.2817,True
0.5,S1,0,82,True,0,9.2837,True
0.5,S1,0,83,True,0,9.1297,True
0.5,S1,0,84,True,0,12.5969,True
0.5,S1,0,85,True,0,11.0393,True
0.5,S1,0,86,True,0,10.7227,True
0.5,S1,0,87,True,0,14.8088,True
0.5,S1,0,88,True,0,12.3193,True
0.5,S1,0,89,True,0,10.8848,True
0.5,S1,0,90,True,0,12.2072,True
0.5,S1,0,91,True,0,12.9368,True
0.5,S1,0,92,True,0,14.5034,True
0.5,S1,0,93,True,0,9.1807,True
0.5,S1,0,94,True,0,12.8774,True
0.5,S1,0,95,True,0,9.0197,True
0.5,S1,0,96,True,0,11.5039,True
0.5,S1,0,97,True,0,8.0942,True
0.5,S1,0,98,True,0,13.5297,True
0.5,S1,0,99,True,0,14.5733,True
0.5,S1,1,0,True,0,10.8223,True
0.5,S1,1,1,True,4,13.9429,True
0.5,S1,1,2,True,1,12.5581,True
0.5,S1,1,3,True,4,12.8911,True
0.5,S1,1,4,True,0,12.084,True
0.5,S1,1,5,True,0,13.6399,True
0.5,S1,1,6,True,1,9.28,True
0.5,S1,1,7,True,0,8.2889,True
0.5,S1,1,8,True,0,17.9725,True
0.5,S1,1,9,True,0,10.7981,True
0.5,S1,1,10,True,0,12.0505,True
0.5,S1,1,11,True,0,12.9234,True
0.5,S1,1,12,True,0,11.8241,True
0.5,S1,1,13,True,0,13.541,True
0.5,S1,1,14,True,0,10.8695,True
0.5,S1,1,15,True,0,15.9297,True
0.5,S1,1,16,True,0,14.8315,True
0.5,S1,1,17,True,0,11.7136,True
0.5,S1,1,18,True,0,10.468,True
0.5,S1,1,19,True,0,14.6371,True
0.5,S1,1,20,True,0,10.9116,True
0.5,S1,1,21,True,0,12.0096,True
0.5,S1,1,22,True,0,7.5184,True
0.5,S1,1,23,True,0,9.1102,True
0.5,S1,1,24,True,0,12.5145,True
0.5,S1,1,25,True,0,10.2113,True
0.5,S1,1,26,True,1,13.4543,True
0.5,S1,1,27,True,0,7.3778,True
0.5,S1,1,28,True,0,10.3395,True
0.5,S1,1,29,True,0,9.752,True
0.5,S1,1,30,True,0,11.7896,True
0.5,S1,1,31,True,0,11.5861,True
0.5,S1,1,32,True,0,17.0332,True
0.5,S1,1,33,True,0,12.1018,True
0.5,S1,1,34,True,0,15.5986,True
0.5,S1,1,35,True,0,11.6439,True
0.5,S1,1,36,True,0,11.6161,True
0.5,S1,1,37,True,0,10.2492,True
0.5,S1,1,38,True,0,13.7428,True
0.5,S1,1,39,True,0,14.664,True
0.5,S1,1,40,True,0,13.5253,True
0.5,S1,1,41,True,0,8.5008,True
0.5,S1,1,42,True,0,11.4816,True
0.5,S1,1,43,True,0,13.056,True
0.5,S1,1,44,True,0,14.1078,True
0.5,S1,1,45,True,0,10.3786,True
0.5,S1,1,46,True,0,11.2103,True
0.5,S1,1,47,True,0,15.8551,True
0.5,S1,1,48,True,0,14.0161,True
0.5,S1,1,49,True,0,15.8013,True
0.5,S1,1,50,True,0,13.7927,True
0.5,S1,1,51,True,0,12.0079,True
0.5,S1,1,52,True,0,12.3628,True
0.5,S1,1,53,True,0,12.3204,True
0.5,S1,1,54,True,0,11.0189,True
0.5,S1,1,55,True,0,11.084,True
0.5,S1,1,56,True,0,11.6606,True
0.5,S1,1,57,True,0,14.8207,True
0.5,S1,1,58,True,0,15.1959,True
0.5,S1,1,59,True,0,12.4391,True
0.5,S1,1,60,True,0,16.341,True
0.5,S1,1,61,True,0,10.1069,True
0.5,S1,1,62,True,0,11.7988,True
0.5,S1,1,63,True,0,19.2278,True
0.5,S1,1,64,True,0,14.2496,True
0.5,S1,1,65,True,0,12.1439,True
0.5,S1,1,66,True,0,12.5496,True
0.5,S1,1,67,True,0,15.1918,True
0.5,S1,1,68,True,0,9.5218,True
0.5,S1,1,69,True,0,13.6362,True
0.5,S1,1,70,True,0,13.6748,True
0.5,S1,1,71,True,0,12.3459,True
0.5,S1,1,72,True,0,12.2302,True
0.5,S1,1,73,True,0,11.8311,True
0.5,S1,1,74,True,0,7.8296,True
0.5,S1,1,75,True,0,10.5358,True
0.5,S1,1,76,True,0,14.155,True
0.5,S1,1,77,True,0,11.6016,True
0.5,S1,1,78,True,0,12.4802,True
0.5,S1,1,79,True,0,11.7724,True
0.5,S1,1,80,True,0,12.9822,True
0.5,S1,1,81,True,0,8.8899,True
0.5,S1,1,82,True,0,11.6464,True
0.5,S1,1,83,True,0,13.4694,True
0.5,S1,1,84,True,0,12.8401,True
0.5,S1,1,85,True,0,12.5644,True
0.5,S1,1,86,True,0,17.4498,True
0.5,S1,1,87,True,0,11.4599,True
0.5,S1,1,88,True,0,12.1373,True
0.5,S1,1,89,True,0,14.9096,True
0.5,S1,1,90,True,0,13.2667,True
0.5,S1,1,91,True,0,15.0546,True
0.5,S1,1,92,True,0,8.6042,True
0.5,S1,1,93,True,0,11.7778,True
0.5,S1,1,94,True,0,11.5416,True
0.5,S1,1,95,True,0,11.8778,True
0.5,S1,1,96,True,0,8.7338,True
0.5,S1,1,97,True,0,13.5813,True
0.5,S1,1,98,True,0,12.7556,True
0.5,S1,1,99,True,0,12.8252,True
0.5,S1,2,0,True,0,12.9419,True
0.5,S1,2,1,True,1,13.3392,True
0.5,S1,2,2,True,0,16.3436,True
0.5,S1,2,3,True,2,11.9181,True
0.5,S1,2,4,True,0,14.0678,True
0.5,S1,2,5,True,0,10.7653,True
0.5,S1,2,6,True,0,8.8472,True
0.5,S1,2,7,True,0,19.4256,True
0.5,S1,2,8,True,0,14.0804,True
0.5,S1,2,9,True,0,12.5557,True
0.5,S1,2,10,True,0,13.0181,True
0.5,S1,2,11,True,0,12.8223,True
0.5,S1,2,12,True,0,13.6545,True
0.5,S1,2,13,True,0,11.0954,True
0.5,S1,2,14,True,0,16.2392,True
0.5,S1,2,15,True,0,16.2778,True
0.5,S1,2,16,True,0,12.2281,True
0.5,S1,2,17,True,0,11.4048,True
0.5,S1,2,18,True,0,15.1809,True
0.5,S1,2,19,True,0,14.3784,True
0.5,S1,2,20,True,0,13.9703,True
0.5,S1,2,21,True,0,8.2717,True
0.5,S1,2,22,True,0,10.6693,True
0.5,S1,2,23,True,0,13.7542,True
0.5,S1,2,24,True,0,12.3366,True
0.5,S1,2,25,True,0,13.6726,True
0.5,S1,2,26,True,0,9.687,True
0.5,S1,2,27,True,0,11.5174,True
0.5,S1,2,28,True,0,10.0976,True
0.5,S1,2,29,True,0,10.4226,True
0.5,S1,2,30,True,0,12.0629,True
0.5,S1,2,31,True,0,16.5603,True
0.5,S1,2,32,True,0,13.1674,True
0.5,S1,2,33,True,0,16.1272,True
0.5,S1,2,34,True,0,11.9473,True
0.5,S1,2,35,True,0,11.1503,True
0.5,S1,2,36,True,0,12.6555,True
0.5,S1,2,37,True,0,13.9764,True
0.5,S1,2,38,True,0,15.1859,True
0.5,S1,2,39,True,0,14.5669,True
0.5,S1,2,40,True,0,7.5964,True
0.5,S1,2,41,True,0,12.1532,True
0.5,S1,2,42,True,0,13.4522,True
0.5,S1,2,43,True,0,15.5765,True
0.5,S1,2,44,True,0,9.3072,True
0.5,S1,2,45,True,0,13.0186,True
0.5,S1,2,46,True,0,17.3181,True
0.5,S1,2,47,True,0,14.5759,True
0.5,S1,2,48,True,0,16.6303,True
0.5,S1,2,49,True,0,13.4721,True
0.5,S1,2,50,True,0,11.3575,True
0.5,S1,2,51,True,0,12.4314,True
0.5,S1,2,52,True,0,11.6828,True
0.5,S1,2,53,True,0,12.5548,True
0.5,S1,2,54,True,0,12.4238,True
0.5,S1,2,55,True,0,12.4095,True
0.5,S1,2,56,True,0,11.3113,True
0.5,S1,2,57,True,0,17.0797,True
0.5,S1,2,58,True,0,11.7943,True
0.5,S1,2,59,True,0,14.6516,True
0.5,S1,2,60,True,0,9.3129,True
0.5,S1,2,61,True,0,11.9354,True
0.5,S1,2,62,True,0,20.2323,True
0.5,S1,2,63,True,0,15.6956,True
0.5,S1,2,64,True,0,13.4187,True
0.5,S1,2,65,True,0,12.1937,True
0.5,S1,2,66,True,0,16.082,True
0.5,S1,2,67,True,0,9.6229,True
0.5,S1,2,68,True,0,14.0713,True
0.5,S1,2,69,True,0,14.4627,True
0.5,S1,2,70,True,0,11.4523,True
0.5,S1,2,71,True,0,14.8365,True
0.5,S1,2,72,True,0,13.9842,True
0.5,S1,2,73,True,0,9.1029,True
0.5,S1,2,74,True,0,12.4529,True
0.5,S1,2,75,True,0,15.5272,True
0.5,S1,2,76,True,0,12.3168,True
0.5,S1,2,77,True,0,12.7782,True
0.5,S1,2,78,True,0,12.867,True
0.5,S1,2,79,True,0,13.7394,True
0.5,S1,2,80,True,0,9.0505,True
0.5,S1,2,81,True,0,12.9462,True
0.5,S1,2,82,True,0,13.1882,True
0.5,S1,2,83,True,0,14.7025,True
0.5,S1,2,84,True,0,12.086,True
0.5,S1,2,85,True,0,17.5775,True
0.5,S1,2,86,True,0,12.2018,True
0.5,S1,2,87,True,0,13.1042,True
0.5,S1,2,88,True,1,16.1585,True
0.5,S1,2,89,True,0,13.8762,True
0.5,S1,2,90,True,0,15.3575,True
0.5,S1,2,91,True,0,11.0414,True
0.5,S1,2,92,True,0,15.7515,True
0.5,S1,2,93,True,0,11.9279,True
0.5,S1,2,94,True,0,10.2581,True
0.5,S1,2,95,True,0,9.5526,True
0.5,S1,2,96,True,0,13.7813,True
0.5,S1,2,97,True,0,16.0419,True
0.5,S1,2,98,True,0,15.3598,True
0.5,S1,2,99,True,0,14.774,True
0.5,S1,3,0,True,0,15.1638,True
0.5,S1,3,1,True,0,16.0588,True
0.5,S1,3,2,True,5,12.7581,True
0.5,S1,3,3,True,1,13.5223,True
0.5,S1,3,4,True,0,12.9927,True
0.5,S1,3,5,True,0,9.0917,True
0.5,S1,3,6,True,0,20.4986,True
0.5,S1,3,7,True,0,15.1356,True
0.5,S1,3,8,True,0,14.5635,True
0.5,S1,3,9,True,0,13.9686,True
0.5,S1,3,10,True,2,15.6148,True
0.5,S1,3,11,True,1,12.7812,True
0.5,S1,3,12,True,0,14.87,True
0.5,S1,3,13,True,0,16.2108,True
0.5,S1,3,14,True,0,17.1,True
0.5,S1,3,15,True,0,14.091,True
0.5,S1,3,16,True,0,12.5319,True
0.5,S1,3,17,True,0,15.0718,True
0.5,S1,3,18,True,0,15.9401,True
0.5,S1,3,19,True,1,17.907,True
0.5,S1,3,20,True,0,8.519,True
0.5,S1,3,21,True,0,10.6464,True
0.5,S1,3,22,True,0,15.1887,True
0.5,S1,3,23,True,0,17.0227,True
0.5,S1,3,24,True,0,13.6575,True
0.5,S1,3,25,True,0,9.7128,True
0.5,S1,3,26,True,0,12.5133,True
0.5,S1,3,27,True,0,9.2355,True
0.5,S1,3,28,True,0,12.9656,True
0.5,S1,3,29,True,0,13.4125,True
0.5,S1,3,30,True,0,18.8219,True
0.5,S1,3,31,True,0,14.2642,True
0.5,S1,3,32,True,0,16.5275,True
0.5,S1,3,33,True,0,14.3261,True
0.5,S1,3,34,True,0,13.3441,True
0.5,S1,3,35,True,0,14.118,True
0.5,S1,3,36,True,0,14.2985,True
0.5,S1,3,37,True,0,15.6038,True
0.5,S1,3,38,True,0,13.1555,True
0.5,S1,3,39,True,0,9.5299,True
0.5,S1,3,40,True,0,12.2129,True
0.5,S1,3,41,True,0,14.0755,True
0.5,S1,3,42,True,0,16.0714,True
0.5,S1,3,43,True,0,10.3795,True
0.5,S1,3,44,True,0,12.6315,True
0.5,S1,3,45,True,0,17.4469,True
0.5,S1,3,46,True,0,17.1528,True
0.5,S1,3,47,True,0,18.2018,True
0.5,S1,3,48,True,0,15.4318,True
0.5,S1,3,49,True,0,12.8259,True
0.5,S1,3,50,True,0,15.5725,True
0.5,S1,3,51,True,0,10.7421,True
0.5,S1,3,52,True,0,13.046,True
0.5,S1,3,53,True,0,14.1752,True
0.5,S1,3,54,True,0,13.1791,True
0.5,S1,3,55,True,0,14.6574,True
0.5,S1,3,56,True,0,18.1135,True
0.5,S1,3,57,True,0,11.6612,True
0.5,S1,3,58,True,0,14.9777,True
0.5,S1,3,59,True,0,11.2641,True
0.5,S1,3,60,True,0,13.512,True
0.5,S1,3,61,True,0,20.3868,True
0.5,S1,3,62,True,0,16.1494,True
0.5,S1,3,63,True,0,14.2662,True
0.5,S1,3,64,True,0,13.7705,True
0.5,S1,3,65,True,0,16.7494,True
0.5,S1,3,66,True,0,9.5017,True
0.5,S1,3,67,True,0,15.4789,True
0.5,S1,3,68,True,0,15.1585,True
0.5,S1,3,69,True,0,10.7765,True
0.5,S1,3,70,True,0,14.3695,True
0.5,S1,3,71,True,0,14.6255,True
0.5,S1,3,72,True,0,9.2987,True
0.5,S1,3,73,True,0,12.7313,True
0.5,S1,3,74,True,0,17.1388,True
0.5,S1,3,75,True,0,13.5965,True
0.5,S1,3,76,True,0,12.5524,True
0.5,S1,3,77,True,0,12.3116,True
0.5,S1,3,78,True,0,14.9595,True
0.5,S1,3,79,True,0,11.5896,True
0.5,S1,3,80,True,0,11.7076,True
0.5,S1,3,81,True,0,13.2741,True
0.5,S1,3,82,True,0,13.972,True
0.5,S1,3,83,True,0,12.4948,True
0.5,S1,3,84,True,0,18.1348,True
0.5,S1,3,85,True,0,13.2251,True
0.5,S1,3,86,True,0,14.0974,True
0.5,S1,3,87,True,0,16.0985,True
0.5,S1,3,88,True,0,16.8603,True
0.5,S1,3,89,True,0,16.3668,True
0.5,S1,3,90,True,0,11.5406,True
0.5,S1,3,91,True,0,17.0709,True
0.5,S1,3,92,True,0,12.2205,True
0.5,S1,3,93,True,0,12.4306,True
0.5,S1,3,94,True,0,9.6896,True
0.5,S1,3,95,True,0,13.8314,True
0.5,S1,3,96,True,0,14.4089,True
0.5,S1,3,97,True,0,16.4495,True
0.5,S1,3,98,True,0,17.6437,True
0.5,S1,3,99,True,0,19.6402,True
0.5,S1,4,0,True,0,15.2862,True
0.5,S1,4,1,True,0,11.8197,True
0.5,S1,4,2,True,6,12.945,True
0.5,S1,4,3,True,0,10.1943,True
0.5,S1,4,4,True,0,8.8245,True
0.5,S1,4,5,True,2,18.8504,True
0.5,S1,4,6,True,0,12.8772,True
0.5,S1,4,7,True,0,12.7422,True
0.5,S1,4,8,True,0,10.913,True
0.5,S1,4,9,True,0,12.2303,True
0.5,S1,4,10,True,2,10.5594,True
0.5,S1,4,11,True,0,10.51,True
0.5,S1,4,12,True,0,12.509,True
0.5,S1,4,13,True,0,15.6563,True
0.5,S1,4,14,True,0,12.1659,True
0.5,S1,4,15,True,0,9.3558,True
0.5,S1,4,16,True,0,12.0281,True
0.5,S1,4,17,True,0,15.2865,True
0.5,S1,4,18,True,0,14.7842,True
0.5,S1,4,19,True,0,6.1426,True
0.5,S1,4,20,True,0,9.7104,True
0.5,S1,4,21,True,0,11.864,True
0.5,S1,4,22,True,0,12.0005,True
0.5,S1,4,23,True,1,12.872,True
0.5,S1,4,24,True,0,8.976,True
0.5,S1,4,25,True,0,9.8571,True
0.5,S1,4,26,True,0,8.7635,True
0.5,S1,4,27,True,0,8.8132,True
0.5,S1,4,28,True,0,10.8776,True
0.5,S1,4,29,True,0,17.1108,True
0.5,S1,4,30,True,1,12.8002,True
0.5,S1,4,31,True,0,14.2493,True
0.5,S1,4,32,True,0,11.2661,True
0.5,S1,4,33,True,0,10.2443,True
0.5,S1,4,34,True,0,11.0741,True
0.5,S1,4,35,True,0,12.6604,True
0.5,S1,4,36,True,0,13.7387,True
0.5,S1,4,37,True,0,11.3435,True
0.5,S1,4,38,True,0,8.4779,True
0.5,S1,4,39,True,0,10.6412,True
0.5,S1,4,40,True,0,12.2291,True
0.5,S1,4,41,True,0,13.9902,True
0.5,S1,4,42,True,0,9.9836,True
0.5,S1,4,43,True,0,11.1359,True
0.5,S1,4,44,True,0,15.9559,True
0.5,S1,4,45,True,0,14.9813,True
0.5,S1,4,46,True,0,16.2473,True
0.5,S1,4,47,True,0,11.7329,True
0.5,S1,4,48,True,0,11.2059,True
0.5,S1,4,49,True,0,10.5203,True
0.5,S1,4,50,True,0,8.1001,True
0.5,S1,4,51,True,0,11.5266,True
0.5,S1,4,52,True,0,10.4829,True
0.5,S1,4,53,True,0,11.2495,True
0.5,S1,4,54,True,0,14.2539,True
0.5,S1,4,55,True,0,16.1074,True
0.5,S1,4,56,True,0,9.4725,True
0.5,S1,4,57,True,0,12.5006,True
0.5,S1,4,58,True,0,8.968,True
0.5,S1,4,59,True,0,10.1755,True
0.5,S1,4,60,True,0,20.1355,True
0.5,S1,4,61,True,0,14.1151,True
0.5,S1,4,62,True,0,11.3884,True
0.5,S1,4,63,True,0,12.4314,True
0.5,S1,4,64,True,0,15.1977,True
0.5,S1,4,65,True,0,7.8807,True
0.5,S1,4,66,True,0,13.7083,True
0.5,S1,4,67,True,0,13.4822,True
0.5,S1,4,68,True,0,10.7413,True
0.5,S1,4,69,True,0,11.1504,True
0.5,S1,4,70,True,0,13.6582,True
0.5,S1,4,71,True,0,8.8128,True
0.5,S1,4,72,True,0,10.8496,True
0.5,S1,4,73,True,0,15.2695,True
0.5,S1,4,74,True,0,11.4857,True
0.5,S1,4,75,True,0,10.2885,True
0.5,S1,4,76,True,0,12.0217,True
0.5,S1,4,77,True,0,13.2154,True
0.5,S1,4,78,True,0,8.7049,True
0.5,S1,4,79,True,0,8.8414,True
0.5,S1,4,80,True,0,12.1989,True
0.5,S1,4,81,True,0,12.9611,True
