Method,Feasible,Latency_ms,Stall,RepairAttempted,Repaired,RepairTimeout,CoreSize,Throughput,Energy,HOF,Fairness,Scenario,Load,Mobility,Cells,Seed,AblationConfig
Uncoordinated,False,0.021696090698242188,False,False,False,False,0,12.194703992234798,4.559356261160937e-05,0.034000000020000004,0.5437425196265713,Load,0.3,3.0,10,0,
Static priority,False,0.9717941284179688,False,False,False,False,0,11.489750444645818,4.839095528476808e-05,0.034000000020000004,0.5373286261480279,Load,0.3,3.0,10,0,
Continuous only,True,169.0366268157959,False,False,False,False,0,7.963632746262171,6.881281664541984e-05,0.03800000002000001,0.4187534861664697,Load,0.3,3.0,10,0,
CP-SAT,True,10.123491287231445,False,False,False,False,0,11.231108408426728,4.9505354216226054e-05,0.03800000002000001,0.5109730834853495,Load,0.3,3.0,10,0,
VeriXApp,True,169.85511779785156,False,False,False,False,0,7.963632746262171,6.881281664541984e-05,0.03800000002000001,0.4187534861664697,Load,0.3,3.0,10,0,
Uncoordinated,False,0.025510787963867188,False,False,False,False,0,5.661979552794387,9.4666537560254e-05,0.034000000020000004,0.43524726727290974,Load,0.3,3.0,10,1,
Static priority,False,0.6692409515380859,False,False,False,False,0,6.380984375025352,8.71338914691812e-05,0.03800000002000001,0.38908580589837666,Load,0.3,3.0,10,1,
Continuous only,True,116.3167953491211,False,False,False,False,0,5.944724958331064,8.949110408454539e-05,0.034000000020000004,0.424298564058429,Load,0.3,3.0,10,1,
CP-SAT,True,10.112285614013672,False,False,False,False,0,6.039284996070449,8.610290793336393e-05,0.03200000002,0.4487797352626826,Load,0.3,3.0,10,1,
VeriXApp,True,117.52629280090332,False,False,False,False,0,5.944724958331064,8.949110408454539e-05,0.034000000020000004,0.424298564058429,Load,0.3,3.0,10,1,
Uncoordinated,False,0.020503997802734375,False,False,False,False,0,9.338264545624497,5.8254935629864405e-05,0.042000000020000004,0.448660660170271,Load,0.3,3.0,10,2,
Static priority,False,1.0464191436767578,False,False,False,False,0,11.030511348318951,5.1493532988981797e-05,0.036000000020000006,0.5273419061491847,Load,0.3,3.0,10,2,
Continuous only,False,123.56233596801758,True,False,False,False,0,9.28639574555762,5.5995890574527266e-05,0.03200000002,0.540692624454297,Load,0.3,3.0,10,2,
CP-SAT,True,8.779287338256836,False,False,False,False,0,9.856079314716206,5.5194361026270186e-05,0.03800000002000001,0.49399473920520137,Load,0.3,3.0,10,2,
VeriXApp,True,121.41132354736328,True,True,True,False,5,9.322378295940867,5.749605765659436e-05,0.03200000002,0.5379493799183156,Load,0.3,3.0,10,2,
Uncoordinated,False,0.023365020751953125,False,False,False,False,0,12.543662974107688,4.368739826087226e-05,0.04000000002,0.5677833563748007,Load,0.3,3.0,10,3,
Static priority,False,0.4734992980957031,False,False,False,False,0,12.0344926742719,4.4206267301765307e-05,0.03800000002000001,0.5977557735076824,Load,0.3,3.0,10,3,
Continuous only,True,86.30108833312988,False,False,False,False,0,13.48851163207267,4.0627165913322736e-05,0.04600000002,0.5924929061969412,Load,0.3,3.0,10,3,
CP-SAT,True,10.11037826538086,False,False,False,False,0,9.609571072701804,5.5777723682447306e-05,0.04600000002,0.5248053231735867,Load,0.3,3.0,10,3,
VeriXApp,True,85.06584167480469,False,False,False,False,0,13.48851163207267,4.0627165913322736e-05,0.04600000002,0.5924929061969412,Load,0.3,3.0,10,3,
Uncoordinated,False,0.020265579223632812,False,False,False,False,0,9.504023345745706,6.060591173293313e-05,0.034000000020000004,0.5082116126415392,Load,0.3,3.0,10,4,
Static priority,False,0.9620189666748047,False,False,False,False,0,10.113063363203459,5.023205944188643e-05,0.04000000002,0.505310825979581,Load,0.3,3.0,10,4,
Continuous only,False,89.38980102539062,True,False,False,False,0,7.7063182994666795,7.266764468303303e-05,0.04600000002,0.38653148493669937,Load,0.3,3.0,10,4,
CP-SAT,True,11.011362075805664,False,False,False,False,0,9.097224956669963,6.243662245414191e-05,0.042000000020000004,0.4316550864680743,Load,0.3,3.0,10,4,
VeriXApp,True,92.06438064575195,True,True,True,False,4,8.299523770466486,6.74737509630055e-05,0.042000000020000004,0.4238128440577806,Load,0.3,3.0,10,4,
Uncoordinated,False,0.019788742065429688,False,False,False,False,0,8.058304489081543,7.147905626803268e-05,0.042000000020000004,0.48690348683282286,Load,0.3,3.0,10,5,
Static priority,False,0.43511390686035156,False,False,False,False,0,8.96506169130062,6.157235934423533e-05,0.03800000002000001,0.5385001966217877,Load,0.3,3.0,10,5,
Continuous only,True,96.64320945739746,False,False,False,False,0,9.847667993464766,5.646006753771347e-05,0.034000000020000004,0.5636708728846257,Load,0.3,3.0,10,5,
CP-SAT,True,9.347200393676758,False,False,False,False,0,8.572443911272083,6.765865207205919e-05,0.03800000002000001,0.4939138656420752,Load,0.3,3.0,10,5,
VeriXApp,True,96.80485725402832,False,False,False,False,0,9.847667993464766,5.646006753771347e-05,0.034000000020000004,0.5636708728846257,Load,0.3,3.0,10,5,
Uncoordinated,False,0.020503997802734375,False,False,False,False,0,11.4614445026773,4.95574532396261e-05,0.036000000020000006,0.5248403665266195,Load,0.3,3.0,10,6,
Static priority,False,0.6346702575683594,False,False,False,False,0,11.502799934443907,4.8683799004722304e-05,0.04000000002,0.5157957069064704,Load,0.3,3.0,10,6,
Continuous only,True,256.03699684143066,False,False,False,False,0,10.052594975877145,5.2523751455919874e-05,0.042000000020000004,0.4930569991077017,Load,0.3,3.0,10,6,
CP-SAT,True,7.249593734741211,False,False,False,False,0,12.903160711431205,4.371022051212146e-05,0.03200000002,0.5825755143042416,Load,0.3,3.0,10,6,
VeriXApp,True,263.6280059814453,False,False,False,False,0,10.052594975877145,5.2523751455919874e-05,0.042000000020000004,0.4930569991077017,Load,0.3,3.0,10,6,
Uncoordinated,False,0.020742416381835938,False,False,False,False,0,13.811935477158842,4.141345729176995e-05,0.04000000002,0.5886452120071112,Load,0.3,3.0,10,7,
Static priority,False,0.5559921264648438,False,False,False,False,0,12.883457552487569,4.3777068205662036e-05,0.04400000002,0.5596913357922166,Load,0.3,3.0,10,7,
Continuous only,False,210.26134490966797,True,False,False,False,0,12.906691233244963,4.152884657373495e-05,0.036000000020000006,0.618389410506843,Load,0.3,3.0,10,7,
CP-SAT,True,8.884429931640625,False,False,False,False,0,12.615683200074194,4.534039028473987e-05,0.04000000002,0.547039212778411,Load,0.3,3.0,10,7,
VeriXApp,True,213.0885124206543,True,True,True,False,11,13.009719264866925,4.0892504224643756e-05,0.036000000020000006,0.6110474276342669,Load,0.3,3.0,10,7,
Uncoordinated,False,0.020503997802734375,False,False,False,False,0,11.30979451503805,4.703887407438102e-05,0.042000000020000004,0.4865240521232163,Load,0.3,3.0,10,8,
Static priority,False,0.7627010345458984,False,False,False,False,0,11.922359289430947,4.428653651363005e-05,0.04000000002,0.4976956523901784,Load,0.3,3.0,10,8,
Continuous only,False,217.84591674804688,True,False,False,False,0,9.954859158600867,5.464667971017864e-05,0.036000000020000006,0.4511053864814996,Load,0.3,3.0,10,8,
CP-SAT,True,9.716033935546875,False,False,False,False,0,11.060755177867591,4.628978688765343e-05,0.03800000002000001,0.4992888140725017,Load,0.3,3.0,10,8,
VeriXApp,True,221.75288200378418,True,True,True,False,7,10.333345355858299,5.303219636313826e-05,0.036000000020000006,0.47427936658568143,Load,0.3,3.0,10,8,
Uncoordinated,False,0.030279159545898438,False,False,False,False,0,13.045234515416775,4.262092792145076e-05,0.034000000020000004,0.6164692944206149,Load,0.3,3.0,10,9,
Static priority,False,1.1584758758544922,False,False,False,False,0,12.903945129635606,4.0607736218326374e-05,0.042000000020000004,0.6079537763637808,Load,0.3,3.0,10,9,
Continuous only,False,119.80366706848145,True,False,False,False,0,11.47009677690036,4.6032741507756044e-05,0.034000000020000004,0.578122141782579,Load,0.3,3.0,10,9,
CP-SAT,True,9.977340698242188,False,False,False,False,0,12.6742780433531,4.2290377263823714e-05,0.036000000020000006,0.6052887505564558,Load,0.3,3.0,10,9,
VeriXApp,True,122.79486656188965,True,True,True,False,2,11.61455881115539,4.6148976359325006e-05,0.034000000020000004,0.5856970185436373,Load,0.3,3.0,10,9,
Uncoordinated,False,0.019550323486328125,False,False,False,False,0,12.725261864525203,4.243527604766884e-05,0.04000000002,0.5961062339709257,Load,0.3,3.0,10,10,
Static priority,False,0.9591579437255859,False,False,False,False,0,11.726978009247166,4.7753138068342825e-05,0.028000000020000002,0.5546100486026364,Load,0.3,3.0,10,10,
Continuous only,True,193.27855110168457,False,False,False,False,0,14.53559187277095,3.604944364058488e-05,0.03800000002000001,0.6222024370203533,Load,0.3,3.0,10,10,
CP-SAT,True,9.372711181640625,False,False,False,False,0,12.693724705818536,4.254070515271813e-05,0.042000000020000004,0.5663812057117089,Load,0.3,3.0,10,10,
VeriXApp,True,190.87767601013184,False,False,False,False,0,14.53559187277095,3.604944364058488e-05,0.03800000002000001,0.6222024370203533,Load,0.3,3.0,10,10,
Uncoordinated,False,0.02002716064453125,False,False,False,False,0,8.44740049429255,6.250443557834638e-05,0.042000000020000004,0.6575932574676165,Load,0.3,3.0,10,11,
Static priority,False,0.30922889709472656,False,False,False,False,0,10.451793455386465,5.2431193013824934e-05,0.04000000002,0.6322843141331714,Load,0.3,3.0,10,11,
Continuous only,True,172.2869873046875,False,False,False,False,0,6.186621694369214,8.599200440592682e-05,0.036000000020000006,0.5818842195054224,Load,0.3,3.0,10,11,
CP-SAT,True,7.187128067016602,False,False,False,False,0,9.739881615466112,5.7906247967574416e-05,0.03800000002000001,0.6700594679022115,Load,0.3,3.0,10,11,
VeriXApp,True,176.51724815368652,False,False,False,False,0,6.186621694369214,8.599200440592682e-05,0.036000000020000006,0.5818842195054224,Load,0.3,3.0,10,11,
Uncoordinated,False,0.020265579223632812,False,False,False,False,0,12.835304067115933,4.175982097480906e-05,0.04000000002,0.5257503617249335,Load,0.3,3.0,10,12,
Static priority,False,0.7176399230957031,False,False,False,False,0,12.654837894137442,4.361968162829829e-05,0.04400000002,0.5162938875892175,Load,0.3,3.0,10,12,
Continuous only,False,103.26957702636719,True,False,False,False,0,12.037052467810831,4.4529173685448084e-05,0.03800000002000001,0.4866173074398993,Load,0.3,3.0,10,12,
CP-SAT,True,10.21575927734375,False,False,False,False,0,12.785292948045148,4.223602870848299e-05,0.04400000002,0.5201669782174665,Load,0.3,3.0,10,12,
VeriXApp,True,108.2608699798584,True,True,True,False,17,12.67429464389715,4.165912303879091e-05,0.034000000020000004,0.5210865015123576,Load,0.3,3.0,10,12,
Uncoordinated,False,0.019311904907226562,False,False,False,False,0,11.398384041268216,4.912977120024224e-05,0.04400000002,0.5453727884913818,Load,0.3,3.0,10,13,
Static priority,False,0.3943443298339844,False,False,False,False,0,11.147219921927363,4.844257167096723e-05,0.03800000002000001,0.5532675476320081,Load,0.3,3.0,10,13,
Continuous only,False,90.64459800720215,True,False,False,False,0,11.018281056819768,4.719429440204249e-05,0.034000000020000004,0.5017283785851628,Load,0.3,3.0,10,13,
CP-SAT,True,9.152650833129883,False,False,False,False,0,11.020099563871549,4.972731841702873e-05,0.034000000020000004,0.5379962599753714,Load,0.3,3.0,10,13,
VeriXApp,True,91.99166297912598,True,True,True,False,2,11.282697631172079,4.608826869235003e-05,0.034000000020000004,0.5182934113943463,Load,0.3,3.0,10,13,
Uncoordinated,False,0.019073486328125,False,False,False,False,0,9.508209840538848,5.6793025086349715e-05,0.03800000002000001,0.48039245047146717,Load,0.3,3.0,10,14,
Static priority,False,0.6730556488037109,False,False,False,False,0,10.716882978176727,4.814832830131243e-05,0.03800000002000001,0.5727714269382319,Load,0.3,3.0,10,14,
Continuous only,True,265.3310298919678,False,False,False,False,0,7.007916297838409,7.705571485871813e-05,0.034000000020000004,0.43448196065419104,Load,0.3,3.0,10,14,
CP-SAT,True,6.608486175537109,False,False,False,False,0,8.441077285316375,6.586836978346193e-05,0.03800000002000001,0.4557244615262941,Load,0.3,3.0,10,14,
VeriXApp,True,266.08967781066895,False,False,False,False,0,7.007916297838409,7.705571485871813e-05,0.034000000020000004,0.43448196065419104,Load,0.3,3.0,10,14,
Uncoordinated,False,0.024318695068359375,False,False,False,False,0,9.13096645455338,5.69490647663796e-05,0.034000000020000004,0.4557138713937557,Load,0.3,3.0,10,15,
Static priority,False,0.7009506225585938,False,False,False,False,0,9.354162184197616,5.730069560964932e-05,0.04000000002,0.47101466402724607,Load,0.3,3.0,10,15,
Continuous only,True,117.97451972961426,False,False,False,False,0,11.166934744939056,4.907344875892268e-05,0.04000000002,0.4842189724909188,Load,0.3,3.0,10,15,
CP-SAT,True,7.894277572631836,False,False,False,False,0,11.128054825181955,4.672874174049528e-05,0.034000000020000004,0.5604253204256351,Load,0.3,3.0,10,15,
VeriXApp,True,116.65940284729004,False,False,False,False,0,11.166934744939056,4.907344875892268e-05,0.04000000002,0.4842189724909188,Load,0.3,3.0,10,15,
Uncoordinated,False,0.019311904907226562,False,False,False,False,0,8.34942596886302,6.611232940546312e-05,0.04000000002,0.3810826353016237,Load,0.3,3.0,10,16,
Static priority,False,0.8060932159423828,False,False,False,False,0,9.144895862016144,6.036154028749131e-05,0.03200000002,0.4504819903271191,Load,0.3,3.0,10,16,
Continuous only,True,106.99725151062012,False,False,False,False,0,9.61405782385094,5.616775038114981e-05,0.04400000002,0.47572898846485656,Load,0.3,3.0,10,16,
CP-SAT,True,10.362625122070312,False,False,False,False,0,9.411787797881528,6.247484671640718e-05,0.03800000002000001,0.4336071323517895,Load,0.3,3.0,10,16,
VeriXApp,True,106.42838478088379,False,False,False,False,0,9.61405782385094,5.616775038114981e-05,0.04400000002,0.47572898846485656,Load,0.3,3.0,10,16,
Uncoordinated,False,0.018835067749023438,False,False,False,False,0,12.897232541569343,4.155930338329615e-05,0.036000000020000006,0.5241822488347273,Load,0.3,3.0,10,17,
Static priority,False,0.9529590606689453,False,False,False,False,0,12.541223530200382,4.560958495178505e-05,0.04000000002,0.5310466315729653,Load,0.3,3.0,10,17,
Continuous only,True,124.33791160583496,False,False,False,False,0,11.658499061675077,4.631814070947942e-05,0.036000000020000006,0.546161257195412,Load,0.3,3.0,10,17,
CP-SAT,True,9.482145309448242,False,False,False,False,0,12.375544868796228,4.36344424205159e-05,0.04000000002,0.5283160334428643,Load,0.3,3.0,10,17,
VeriXApp,True,129.86063957214355,False,False,False,False,0,11.658499061675077,4.631814070947942e-05,0.036000000020000006,0.546161257195412,Load,0.3,3.0,10,17,
Uncoordinated,False,0.019550323486328125,False,False,False,False,0,12.664416105962173,4.2323309303431765e-05,0.04000000002,0.5601305273491003,Load,0.3,3.0,10,18,
Static priority,False,0.4315376281738281,False,False,False,False,0,11.432102806669196,4.688551258367895e-05,0.042000000020000004,0.5409447766820216,Load,0.3,3.0,10,18,
Continuous only,True,91.23778343200684,False,False,False,False,0,11.808003609626745,4.742545975709621e-05,0.04000000002,0.5401258440764102,Load,0.3,3.0,10,18,
CP-SAT,True,6.745815277099609,False,False,False,False,0,12.882993940143308,4.284718308218498e-05,0.036000000020000006,0.5880438448768719,Load,0.3,3.0,10,18,
VeriXApp,True,91.83001518249512,False,False,False,False,0,11.808003609626745,4.742545975709621e-05,0.04000000002,0.5401258440764102,Load,0.3,3.0,10,18,
Uncoordinated,False,0.022649765014648438,False,False,False,False,0,10.55444774621614,5.3058200056063084e-05,0.03000000002,0.6047007059025961,Load,0.3,3.0,10,19,
Static priority,False,0.5688667297363281,False,False,False,False,0,12.216401865246024,4.387543942253946e-05,0.036000000020000006,0.625854915814888,Load,0.3,3.0,10,19,
Continuous only,True,121.5522289276123,False,False,False,False,0,10.770404532765125,4.865184017981092e-05,0.03800000002000001,0.5981870615797884,Load,0.3,3.0,10,19,
CP-SAT,True,8.42428207397461,False,False,False,False,0,9.976277669012621,5.292555174561992e-05,0.03000000002,0.6150835111084586,Load,0.3,3.0,10,19,
VeriXApp,True,119.31300163269043,False,False,False,False,0,10.770404532765125,4.865184017981092e-05,0.03800000002000001,0.5981870615797884,Load,0.3,3.0,10,19,
Uncoordinated,False,0.022649765014648438,False,False,False,False,0,13.094508683536608,4.246054689314496e-05,0.034000000020000004,0.45080974776471827,Load,0.5,3.0,10,0,
Static priority,False,0.6835460662841797,False,False,False,False,0,12.975421638650802,4.285024529328616e-05,0.03200000002,0.45366402989901644,Load,0.5,3.0,10,0,
Continuous only,True,168.08366775512695,False,False,False,False,0,8.274959299319203,6.622389067763572e-05,0.03800000002000001,0.3633001508261487,Load,0.5,3.0,10,0,
CP-SAT,True,7.86137580871582,False,False,False,False,0,12.119978324727208,4.587466950049304e-05,0.03800000002000001,0.41681226605616645,Load,0.5,3.0,10,0,
VeriXApp,True,171.52953147888184,False,False,False,False,0,8.274959299319203,6.622389067763572e-05,0.03800000002000001,0.3633001508261487,Load,0.5,3.0,10,0,
Uncoordinated,False,0.019550323486328125,False,False,False,False,0,5.702114693861809,9.400021374122679e-05,0.034000000020000004,0.41992728006463775,Load,0.5,3.0,10,1,
Static priority,False,0.6773471832275391,False,False,False,False,0,5.339438033233048,9.813766855960987e-05,0.03800000002000001,0.38569307541792147,Load,0.5,3.0,10,1,
Continuous only,True,117.30289459228516,False,False,False,False,0,6.0345858830161205,8.815849344314963e-05,0.034000000020000004,0.39503500064186164,Load,0.5,3.0,10,1,
CP-SAT,True,9.611129760742188,False,False,False,False,0,6.090947529019793,8.537259556456608e-05,0.03200000002,0.43045048517845114,Load,0.5,3.0,10,1,
VeriXApp,True,116.31107330322266,False,False,False,False,0,6.0345858830161205,8.815849344314963e-05,0.034000000020000004,0.39503500064186164,Load,0.5,3.0,10,1,
Uncoordinated,False,0.019550323486328125,False,False,False,False,0,9.521793373466148,5.7132094623680305e-05,0.042000000020000004,0.42342490335685723,Load,0.5,3.0,10,2,
Static priority,False,0.9355545043945312,False,False,False,False,0,11.10728889226858,5.1497715198364065e-05,0.036000000020000006,0.4972520839496362,Load,0.5,3.0,10,2,
Continuous only,False,113.46197128295898,True,False,False,False,0,9.456885150680455,5.498639263506169e-05,0.03200000002,0.5031528328648992,Load,0.5,3.0,10,2,
CP-SAT,True,8.851289749145508,False,False,False,False,0,10.055495626814714,5.4099769935688716e-05,0.03800000002000001,0.4633732207451829,Load,0.5,3.0,10,2,
VeriXApp,True,117.95639991760254,True,True,True,False,5,9.471385903882183,5.659150682270283e-05,0.03200000002,0.5062968946492828,Load,0.5,3.0,10,2,
Uncoordinated,False,0.019311904907226562,False,False,False,False,0,12.65736708646456,4.329494406352614e-05,0.04000000002,0.5557042706526295,Load,0.5,3.0,10,3,
Static priority,False,0.5002021789550781,False,False,False,False,0,14.167985292627124,3.8396426080643386e-05,0.03800000002000001,0.5776990412151518,Load,0.5,3.0,10,3,
Continuous only,True,83.18638801574707,False,False,False,False,0,13.7525650933079,3.984711188654259e-05,0.04600000002,0.5671447583863681,Load,0.5,3.0,10,3,
CP-SAT,True,9.174823760986328,False,False,False,False,0,9.712738138034842,5.518526211481366e-05,0.04600000002,0.5070000774662583,Load,0.5,3.0,10,3,
VeriXApp,True,82.55791664123535,False,False,False,False,0,13.7525650933079,3.984711188654259e-05,0.04600000002,0.5671447583863681,Load,0.5,3.0,10,3,
Uncoordinated,False,0.019550323486328125,False,False,False,False,0,9.723186364899798,5.923983953237083e-05,0.034000000020000004,0.4674156003225195,Load,0.5,3.0,10,4,
